t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
563.65,1616.13,-5.902,4.333,25.843,4.33,1.55,-1.09,11.21,4.55,1.51,0,24.77,26.2,2283.41,14783.0,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.385,0.027,-9.825,0.013,-0.022,0.064,power_anomaly,4.44
563.7,1615.85,-5.663,4.396,26.144,4.4,1.79,-1.11,10.59,4.07,-1.42,0,24.77,26.51,2283.63,14784.31,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.314,0.245,-9.949,0.046,-0.029,0.081,power_anomaly,4.68
563.75,1615.52,-6.603,4.89,25.87,4.89,1.76,-0.84,13.45,-0.25,-0.2,0,24.79,26.33,2283.87,14785.6,79.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.147,0.13,-9.467,-0.056,-0.001,0.052,power_anomaly,3.99
563.8,1615.24,-5.623,4.872,26.213,4.87,1.85,-0.56,11.75,2.75,-0.12,0,24.88,26.66,2284.11,14786.91,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.289,0.176,-9.885,-0.028,-0.018,0.107,power_anomaly,4.74
563.85,1614.96,-5.604,4.796,26.085,4.8,1.72,-0.6,11.6,4.24,2.94,0,24.87,26.52,2284.35,14788.21,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.061,0.264,-10.189,-0.05,-0.01,0.066,power_anomaly,4.73
563.9,1614.67,-5.847,4.546,26.081,4.55,1.77,-0.54,12.33,4.95,0.13,0,24.88,26.47,2284.58,14789.52,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.166,0.189,-9.577,-0.02,0.019,0.099,power_anomaly,4.53
563.95,1614.4,-5.317,4.876,26.395,4.88,1.97,-0.78,10.52,3.2,0.81,0,24.85,26.84,2284.82,14790.84,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.237,0.111,-9.817,0.036,0.004,0.116,power_anomaly,5.05
564.0,1614.1,-5.946,4.865,26.022,4.86,1.74,-0.95,11.63,3.13,2.88,0,24.79,26.47,2285.07,14792.14,79.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.166,0.356,-9.785,-0.07,-0.013,0.113,power_anomaly,4.45
564.05,1613.81,-5.847,5.402,26.004,5.4,1.7,-0.97,11.34,2.52,-3.27,0,24.79,26.56,2285.34,14793.44,78.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.08,0.137,-10.111,-0.005,-0.001,0.116,power_anomaly,4.54
564.1,1613.54,-5.365,5.132,25.81,5.13,1.39,-1.09,9.93,0.55,-1.43,0,24.79,26.32,2285.59,14794.73,78.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.257,0.136,-9.93,0.007,-0.031,0.117,power_anomaly,4.91
564.15,1613.26,-5.598,5.108,25.925,5.11,1.56,-1.14,10.37,3.77,0.4,0,24.77,26.42,2285.85,14796.03,78.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.064,0.165,-9.866,-0.041,-0.015,0.084,power_anomaly,4.72
564.2,1612.95,-6.147,4.694,25.686,4.69,1.45,-0.84,12.36,1.89,1.84,0,24.81,26.11,2286.08,14797.31,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.124,0.13,-9.869,0.048,-0.002,0.03,power_anomaly,4.25
564.25,1612.67,-5.591,4.76,25.675,4.76,1.31,-0.63,11.5,4.93,-2.88,0,24.87,26.11,2286.32,14798.59,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.459,0.194,-10.06,0.014,0.01,0.076,power_anomaly,4.67
564.3,1612.39,-5.651,4.867,25.882,4.87,1.53,-1.06,10.67,4.3,0.61,0,24.78,26.34,2286.57,14799.89,79.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.012,0.184,-10.095,0.007,0.015,0.087,power_anomaly,4.66
564.35,1612.12,-5.441,4.98,26.358,4.98,1.96,-1.35,9.52,1.95,1.03,0,24.74,26.82,2286.82,14801.21,79.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,-0.028,0.372,-10.166,-0.011,-0.009,0.124,power_anomaly,4.93
564.4,1611.82,-5.955,4.852,26.25,4.85,1.97,-1.1,11.32,4.11,-2.15,0,24.76,26.69,2287.06,14802.52,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.164,0.176,-9.741,0.006,0.017,0.092,power_anomaly,4.48
564.45,1611.52,-6.136,4.958,26.134,4.96,1.9,-0.82,12.38,2.33,0.67,0,24.81,26.6,2287.31,14803.83,79.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.209,0.135,-9.731,0.027,0.005,0.131,power_anomaly,4.34
564.5,1611.22,-5.88,4.625,26.341,4.63,2.04,-0.87,11.64,0.76,4.51,0,24.81,26.74,2287.54,14805.14,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.231,0.257,-9.349,-0.01,-0.013,0.086,power_anomaly,4.55
564.55,1610.92,-6.116,4.6,26.285,4.6,2.04,-0.58,12.88,5.75,0.42,0,24.87,26.68,2287.77,14806.46,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.102,0.326,-10.196,-0.035,0.037,0.12,power_anomaly,4.36
564.6,1610.63,-5.797,4.63,26.091,4.63,1.77,-0.37,12.57,2.77,-0.11,0,24.92,26.5,2288.0,14807.76,79.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.258,0.249,-9.967,0.009,-0.001,0.001,power_anomaly,4.57
564.65,1610.34,-5.629,4.443,26.005,4.44,1.65,-0.44,12.03,0.41,0.39,0,24.9,26.38,2288.22,14809.06,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.096,0.188,-9.803,-0.055,0.012,0.107,power_anomaly,4.69
564.7,1610.05,-5.99,4.442,25.908,4.44,1.64,-0.48,12.78,4.57,4.54,0,24.89,26.29,2288.44,14810.36,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.064,0.174,-9.544,-0.017,0.031,0.083,power_anomaly,4.39
564.75,1609.75,-5.984,4.406,25.511,4.41,1.24,-0.88,11.87,0.27,0.72,0,24.8,25.89,2288.66,14811.63,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.142,0.229,-9.679,0.0,-0.011,0.037,power_anomaly,4.33
564.8,1609.45,-5.858,4.373,25.368,4.37,1.06,-0.96,11.4,0.77,1.68,0,24.79,25.74,2288.88,14812.9,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.105,0.135,-10.162,-0.02,-0.01,0.046,power_anomaly,4.39
564.85,1609.14,-6.34,4.555,25.11,4.55,0.93,-0.8,12.9,-0.65,3.24,0,24.81,25.52,2289.11,14814.16,79.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.207,-0.034,-9.369,-0.027,0.014,0.082,power_anomaly,4.03
564.9,1608.83,-6.034,4.027,25.016,4.03,0.75,-0.69,12.41,-0.61,-2.01,0,24.84,25.34,2289.31,14815.41,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.083,0.201,-9.871,-0.016,-0.015,0.092,power_anomaly,4.2
564.95,1608.54,-5.963,4.143,24.941,4.14,0.66,-0.69,12.26,0.23,2.92,0,24.84,25.28,2289.52,14816.65,80.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.242,0.193,-9.764,-0.008,-0.011,0.053,power_anomaly,4.24
565.0,1608.24,-5.828,4.205,25.169,4.21,0.86,-0.54,12.27,0.8,-3.87,0,24.88,25.52,2289.73,14817.91,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.246,-0.01,-9.327,0.052,0.016,0.048,power_anomaly,4.38
565.05,1607.92,-6.534,4.103,25.419,4.1,1.29,-0.62,13.77,-1.66,-1.78,0,24.85,25.75,2289.93,14819.18,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.2,0.087,-9.62,-0.073,0.007,0.044,power_anomaly,3.94
565.1,1607.64,-5.649,4.335,25.526,4.34,1.17,-0.75,11.37,0.15,2.47,0,24.84,25.89,2290.15,14820.46,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.211,0.19,-10.145,-0.011,0.011,0.059,power_anomaly,4.58
565.15,1607.36,-5.592,4.29,25.767,4.29,1.4,-0.71,11.33,3.23,-1.43,0,24.85,26.12,2290.36,14821.75,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.308,0.183,-9.843,0.007,-0.024,0.07,power_anomaly,4.67
565.2,1607.03,-6.48,4.223,26.041,4.22,1.9,-0.54,13.81,4.54,0.34,0,24.86,26.38,2290.58,14823.05,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.276,0.194,-9.813,-0.001,0.022,0.075,power_anomaly,4.07
565.25,1606.74,-5.808,3.97,25.883,3.97,1.57,-0.97,11.25,2.52,-0.25,0,24.79,26.19,2290.77,14824.34,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.048,0.169,-9.978,0.025,-0.003,0.047,power_anomaly,4.51
565.3,1606.45,-5.889,3.92,25.936,3.92,1.64,-1.08,11.2,3.51,0.09,0,24.77,26.23,2290.97,14825.64,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.12,0.315,-9.797,0.021,0.039,0.081,power_anomaly,4.45
565.35,1606.15,-5.924,4.168,26.068,4.17,1.78,-1.02,11.41,-1.29,-1.47,0,24.78,26.4,2291.18,14826.94,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.134,0.193,-10.051,0.001,-0.023,0.078,power_anomaly,4.46
565.4,1605.84,-6.129,4.132,26.098,4.13,1.86,-0.85,12.28,9.43,0.62,0,24.8,26.42,2291.39,14828.25,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.333,0.209,-10.162,-0.016,0.018,0.101,power_anomaly,4.31
565.45,1605.58,-5.372,4.168,26.343,4.17,1.93,-0.98,10.21,1.62,-1.5,0,24.81,26.67,2291.59,14829.57,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.325,0.09,-9.752,-0.027,-0.019,0.119,power_anomaly,4.96
565.5,1605.26,-6.382,4.629,25.899,4.63,1.73,-0.72,13.18,5.1,3.06,0,24.83,26.31,2291.83,14830.86,79.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.233,0.241,-10.029,-0.018,-0.013,0.064,power_anomaly,4.12
565.55,1604.95,-6.089,4.516,26.052,4.52,1.8,-0.72,12.49,3.1,2.27,0,24.83,26.44,2292.05,14832.16,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.088,0.289,-9.84,0.036,-0.023,0.081,power_anomaly,4.34
565.6,1604.62,-6.602,4.184,25.916,4.18,1.8,-0.85,13.41,2.99,2.64,0,24.79,26.25,2292.26,14833.46,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.276,0.142,-9.782,-0.026,-0.028,0.076,power_anomaly,3.98
565.65,1604.33,-5.755,3.941,26.395,3.94,2.07,-0.96,11.14,-0.17,3.48,0,24.8,26.69,2292.46,14834.78,81.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.244,0.296,-9.697,-0.066,0.012,0.144,power_anomaly,4.64
565.7,1604.05,-5.613,3.804,26.384,3.8,2.02,-0.74,11.32,-0.73,4.49,0,24.84,26.66,2292.65,14836.1,81.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,-0.052,0.228,-9.562,0.032,-0.001,0.088,power_anomaly,4.75
565.75,1603.74,-6.282,3.746,26.124,3.75,1.93,-0.67,13.06,1.91,-0.01,0,24.84,26.39,2292.83,14837.4,81.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.155,0.16,-9.534,0.001,-0.001,0.098,power_anomaly,4.2
565.8,1603.41,-6.697,3.714,26.023,3.71,1.94,-0.14,15.23,7.05,0.64,0,24.96,26.29,2293.02,14838.71,81.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.312,0.149,-9.64,-0.006,0.013,0.072,power_anomaly,3.93
565.85,1603.11,-5.946,3.089,25.672,3.09,1.39,-0.18,13.37,-0.67,-0.92,0,24.96,25.86,2293.17,14839.99,83.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.097,0.07,-9.649,-0.023,-0.047,0.058,power_anomaly,4.35
565.9,1602.79,-6.339,3.513,25.482,3.51,1.3,0.06,14.83,2.12,-1.28,0,25.02,25.72,2293.35,14841.26,82.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.213,0.215,-9.675,-0.0,-0.001,0.042,power_anomaly,4.06
565.95,1602.47,-6.342,3.605,25.733,3.6,1.55,-0.0,14.69,2.35,0.37,0,25.0,25.98,2293.53,14842.55,82.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.117,0.04,-9.917,0.043,-0.025,0.131,power_anomaly,4.1
566.0,1602.16,-6.36,3.727,25.726,3.73,1.55,0.27,15.34,1.59,3.28,0,25.07,25.99,2293.72,14843.84,81.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.061,0.124,-9.714,0.008,0.015,0.057,power_anomaly,4.09
566.05,1601.87,-5.641,3.962,26.014,3.96,1.66,0.16,13.39,0.56,1.19,0,25.04,26.31,2293.92,14845.14,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.251,0.222,-9.712,-0.007,0.027,0.085,power_anomaly,4.66
566.1,1601.57,-6.086,4.16,25.832,4.16,1.58,0.14,14.41,3.04,-0.21,0,25.04,26.16,2294.12,14846.43,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.144,0.128,-9.874,0.052,0.022,0.13,power_anomaly,4.3
566.15,1601.24,-6.534,3.754,25.834,3.75,1.7,0.21,15.61,1.47,-4.37,0,25.06,26.11,2294.31,14847.72,81.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.148,0.081,-9.821,0.015,-0.004,0.056,power_anomaly,4.0
566.2,1600.95,-5.769,3.533,26.029,3.53,1.7,0.36,14.15,2.89,2.12,0,25.09,26.27,2294.49,14849.02,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.298,0.31,-9.806,-0.017,-0.036,0.085,power_anomaly,4.55
566.25,1600.65,-6.011,3.495,25.863,3.49,1.6,0.43,14.87,2.19,-1.54,0,25.11,26.1,2294.66,14850.32,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.088,0.179,-10.126,0.0,0.047,0.085,power_anomaly,4.34
566.3,1600.35,-6.111,3.383,25.779,3.38,1.54,0.04,14.25,4.12,-2.46,0,25.01,26.0,2294.83,14851.6,82.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.28,0.208,-9.861,-0.01,-0.049,0.06,power_anomaly,4.25
566.35,1600.05,-6.029,3.613,25.646,3.61,1.38,-0.13,13.67,-1.5,0.65,0,24.97,25.9,2295.01,14852.89,82.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.243,0.04,-9.665,0.032,-0.018,0.062,power_anomaly,4.3
566.4,1599.76,-5.688,3.5,25.595,3.5,1.25,-0.42,12.22,1.8,0.39,0,24.91,25.83,2295.19,14854.17,82.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.108,0.06,-9.64,-0.017,0.0,0.039,power_anomaly,4.54
566.45,1599.45,-6.303,3.079,25.433,3.08,1.24,-0.5,13.48,0.39,1.56,0,24.88,25.62,2295.34,14855.44,83.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.101,0.053,-10.217,-0.037,0.028,0.069,power_anomaly,4.06
566.5,1599.13,-6.27,3.149,25.481,3.15,1.28,-0.55,13.29,-0.66,0.31,0,24.87,25.67,2295.5,14856.71,83.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.215,0.17,-9.905,-0.039,0.009,0.11,power_anomaly,4.09
566.55,1598.84,-5.914,3.401,25.738,3.4,1.45,-0.86,11.75,0.46,2.61,0,24.81,25.96,2295.67,14858.0,82.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.294,0.112,-9.434,0.018,0.027,-0.03,power_anomaly,4.39
566.6,1598.52,-6.414,3.474,25.219,3.47,1.06,-0.89,12.89,1.97,-2.14,0,24.79,25.46,2295.84,14859.26,82.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.264,0.03,-10.061,-0.007,-0.002,0.097,power_anomaly,3.97
566.65,1598.21,-6.087,3.927,25.353,3.93,1.11,-1.21,11.37,3.92,0.41,0,24.73,25.66,2296.04,14860.53,81.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.148,0.004,-9.785,-0.025,-0.012,0.077,power_anomaly,4.22
566.7,1597.89,-6.448,3.864,25.418,3.86,1.26,-1.43,11.73,1.86,-3.03,0,24.67,25.71,2296.23,14861.8,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.288,0.182,-10.125,-0.035,-0.006,0.039,power_anomaly,3.99
566.75,1597.59,-6.073,3.915,25.817,3.91,1.57,-1.77,10.06,-0.35,1.44,0,24.63,26.11,2296.43,14863.09,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.2,0.094,-9.772,-0.013,0.016,0.107,power_anomaly,4.3
566.8,1597.29,-5.988,3.638,25.71,3.64,1.44,-1.47,10.54,1.83,2.45,0,24.69,25.97,2296.61,14864.37,81.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.233,0.118,-9.698,-0.016,-0.022,0.056,power_anomaly,4.34
566.85,1597.01,-5.508,4.014,25.868,4.01,1.48,-1.41,9.54,0.11,1.29,0,24.73,26.18,2296.81,14865.67,81.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.097,0.136,-9.69,-0.039,-0.042,0.074,power_anomaly,4.75
566.9,1596.7,-6.15,3.905,25.824,3.91,1.59,-1.08,11.81,0.07,1.91,0,24.76,26.12,2297.01,14866.96,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.116,0.294,-9.776,-0.045,-0.021,0.085,power_anomaly,4.25
566.95,1596.38,-6.514,4.025,25.491,4.02,1.35,-1.23,12.34,1.6,3.06,0,24.71,25.81,2297.21,14868.23,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.215,0.144,-9.904,-0.035,0.037,0.087,power_anomaly,3.96
567.0,1596.08,-5.993,4.017,26.133,4.02,1.86,-0.88,11.89,1.5,4.0,0,24.8,26.44,2297.41,14869.54,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.252,0.095,-9.621,-0.004,-0.003,0.131,power_anomaly,4.41
567.05,1595.78,-6.044,4.012,26.37,4.01,2.11,-0.51,12.86,2.22,-0.12,0,24.88,26.67,2297.61,14870.86,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.125,0.265,-10.05,-0.008,0.026,0.112,power_anomaly,4.41
567.1,1595.49,-5.673,4.052,26.453,4.05,2.11,-0.03,13.06,4.11,-2.85,0,24.99,26.76,2297.81,14872.18,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,-0.052,0.102,-9.817,0.026,0.018,0.118,power_anomaly,4.72
567.15,1595.19,-6.014,4.023,26.266,4.02,2.0,-0.06,13.79,2.61,-0.44,0,24.99,26.57,2298.01,14873.49,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.157,0.29,-9.57,-0.018,0.006,0.127,power_anomaly,4.42
567.2,1594.88,-6.219,4.067,26.095,4.07,1.88,0.21,14.86,3.67,0.37,0,25.05,26.41,2298.21,14874.8,81.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.224,0.081,-10.01,-0.007,-0.041,0.085,power_anomaly,4.25
567.25,1594.57,-6.32,4.077,25.755,4.08,1.57,0.25,15.21,3.75,0.76,0,25.07,26.08,2298.42,14876.09,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.34,-0.04,-9.638,0.023,0.032,0.125,power_anomaly,4.13
567.3,1594.28,-5.636,4.378,25.995,4.38,1.64,0.42,13.96,0.47,-0.93,0,25.1,26.36,2298.64,14877.39,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.148,0.13,-9.629,-0.031,-0.001,0.132,power_anomaly,4.68
567.35,1593.97,-6.22,4.447,25.789,4.45,1.58,0.28,15.04,2.68,0.6,0,25.07,26.17,2298.86,14878.68,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.288,0.143,-9.592,-0.032,0.024,0.098,power_anomaly,4.21
567.4,1593.67,-6.132,4.252,25.959,4.25,1.72,0.48,15.25,3.14,-0.3,0,25.12,26.3,2299.07,14879.97,80.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.268,0.029,-9.791,0.01,0.022,0.12,power_anomaly,4.29
567.45,1593.38,-5.755,4.405,26.196,4.4,1.87,0.05,13.42,5.71,3.53,0,25.01,26.56,2299.29,14881.28,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.253,0.087,-9.762,0.017,-0.031,0.12,power_anomaly,4.62
567.5,1593.07,-6.115,4.476,25.709,4.48,1.47,0.17,14.53,2.12,2.2,0,25.04,26.1,2299.52,14882.57,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.307,0.113,-9.568,-0.003,0.011,0.069,power_anomaly,4.27
567.55,1592.76,-6.245,4.148,26.002,4.15,1.8,0.2,14.91,4.05,0.81,0,25.05,26.33,2299.72,14883.87,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.236,0.031,-9.377,-0.023,-0.001,0.102,power_anomaly,4.22
567.6,1592.44,-6.351,4.119,26.154,4.12,1.97,0.47,15.76,3.75,0.97,0,25.12,26.48,2299.93,14885.18,81.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.183,0.187,-9.499,0.015,0.028,0.097,power_anomaly,4.17
567.65,1592.14,-5.962,4.365,26.401,4.37,2.12,0.5,14.9,1.42,3.53,0,25.12,26.76,2300.15,14886.5,80.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.316,0.345,-9.621,-0.023,-0.018,0.089,power_anomaly,4.49
567.7,1591.85,-5.974,4.524,25.782,4.52,1.51,0.48,14.9,2.86,-0.06,0,25.12,26.18,2300.37,14887.79,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.424,0.218,-9.824,0.002,0.013,0.029,power_anomaly,4.38
567.75,1591.57,-5.535,4.318,26.245,4.32,1.87,0.14,13.1,3.35,1.47,0,25.03,26.6,2300.59,14889.1,80.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.287,0.089,-9.76,-0.012,-0.023,0.043,power_anomaly,4.81
567.8,1591.28,-5.738,4.607,26.037,4.61,1.7,-0.0,13.27,1.52,0.02,0,25.0,26.44,2300.82,14890.4,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.161,0.183,-10.027,0.044,0.017,0.025,power_anomaly,4.61
567.85,1591.01,-5.395,4.616,26.304,4.62,1.89,0.34,13.22,2.42,2.29,0,25.08,26.71,2301.05,14891.72,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.402,0.156,-9.68,0.023,0.033,0.083,power_anomaly,4.95
567.9,1590.69,-6.507,4.573,26.362,4.57,2.22,0.08,15.26,3.58,2.23,0,25.02,26.76,2301.28,14893.03,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.251,0.22,-9.752,0.012,-0.014,0.064,power_anomaly,4.11
567.95,1590.36,-6.466,4.552,25.97,4.55,1.82,-0.11,14.74,2.95,1.46,0,24.97,26.37,2301.51,14894.33,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.114,0.096,-9.785,0.036,-0.046,0.128,power_anomaly,4.08
568.0,1590.07,-5.842,4.424,25.881,4.42,1.57,0.21,13.97,0.92,2.93,0,25.05,26.26,2301.73,14895.63,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.435,0.078,-10.024,0.044,0.014,0.097,power_anomaly,4.5
568.05,1589.78,-5.799,4.467,25.851,4.47,1.53,0.04,13.49,1.79,-2.18,0,25.01,26.23,2301.95,14896.92,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.225,0.252,-9.877,-0.006,-0.022,0.048,power_anomaly,4.52
568.1,1589.45,-6.686,4.856,25.601,4.86,1.51,0.17,15.88,3.04,1.53,0,25.04,26.06,2302.2,14898.2,79.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.334,0.268,-9.536,-0.029,0.027,0.049,power_anomaly,3.9
568.15,1589.17,-5.654,4.706,26.09,4.71,1.74,0.36,13.86,1.75,1.78,0,25.08,26.51,2302.43,14899.5,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.133,0.184,-9.88,-0.001,0.017,0.141,power_anomaly,4.69
568.2,1588.84,-6.539,4.715,25.651,4.72,1.52,0.16,15.51,0.81,1.2,0,25.04,26.08,2302.67,14900.79,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.084,0.197,-9.663,0.046,0.036,0.084,power_anomaly,3.99
568.25,1588.52,-6.452,4.621,25.786,4.62,1.63,-0.13,14.67,2.42,0.92,0,24.97,26.2,2302.9,14902.08,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.182,0.26,-9.692,0.018,0.02,0.008,power_anomaly,4.06
568.3,1588.2,-6.223,4.681,25.56,4.68,1.35,-0.32,13.71,5.6,2.23,0,24.92,25.99,2303.13,14903.35,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.231,0.204,-9.998,0.017,0.009,0.082,power_anomaly,4.18
568.35,1587.9,-6.183,4.892,25.454,4.89,1.23,-0.28,13.69,5.03,3.33,0,24.93,25.92,2303.38,14904.63,79.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.335,0.238,-9.887,-0.021,0.006,-0.014,power_anomaly,4.19
568.4,1587.58,-6.349,4.477,25.186,4.48,1.01,-0.14,14.41,0.07,-0.74,0,24.97,25.58,2303.6,14905.89,79.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.25,0.221,-9.905,0.015,-0.023,-0.016,power_anomaly,4.03
568.45,1587.25,-6.462,4.754,25.583,4.75,1.43,-0.2,14.54,1.21,-0.72,0,24.95,26.02,2303.84,14907.16,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.238,0.191,-9.594,0.033,0.004,0.093,power_anomaly,4.03
568.5,1586.96,-5.867,4.464,25.754,4.46,1.45,0.06,13.7,0.5,0.65,0,25.01,26.14,2304.06,14908.45,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.184,0.113,-9.139,-0.069,-0.032,0.084,power_anomaly,4.46
568.55,1586.65,-6.165,4.523,25.664,4.52,1.44,0.36,15.08,-2.16,-0.21,0,25.09,26.06,2304.29,14909.74,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.29,0.131,-9.66,-0.006,0.001,0.089,power_anomaly,4.23
568.6,1586.36,-5.9,4.477,25.859,4.48,1.57,0.55,14.87,0.98,-2.13,0,25.14,26.24,2304.51,14911.03,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.149,0.139,-10.011,0.01,0.007,0.082,power_anomaly,4.45
568.65,1586.05,-6.129,4.46,25.578,4.46,1.34,0.62,15.55,-1.67,0.16,0,25.16,25.96,2304.73,14912.31,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.218,0.067,-9.794,-0.016,-0.017,0.091,power_anomaly,4.24
