t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
523.5,1858.56,-5.745,3.625,22.754,3.63,-1.58,-0.71,11.69,-2.61,-4.93,0,24.85,23.04,1809.76,11911.0,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.205,-0.164,-9.829,-0.034,0.023,-0.093,comm_blackout,4.01
523.55,1858.25,-6.12,3.706,22.691,3.71,-1.55,-0.46,13.14,-3.07,-2.15,0,24.89,22.99,1809.94,11912.13,80.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.177,-0.154,-9.953,0.048,0.003,-0.118,comm_blackout,3.76
523.6,1857.97,-5.702,4.017,22.427,4.02,-1.91,-0.63,11.76,-0.78,0.58,0,24.86,22.78,1810.14,11913.26,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.258,-0.147,-9.922,-0.0,0.005,-0.088,comm_blackout,4.0
523.65,1857.66,-6.226,4.432,22.267,4.43,-1.95,-0.83,12.56,-3.56,-0.49,0,24.81,22.7,1810.37,11914.37,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.222,-0.168,-9.762,0.025,0.035,-0.156,comm_blackout,3.65
523.7,1857.38,-5.606,4.509,22.551,4.51,-1.81,-0.79,11.19,-3.22,-2.55,0,24.84,23.0,1810.59,11915.5,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.207,-0.156,-10.143,0.016,-0.006,-0.065,comm_blackout,4.1
523.75,1857.08,-5.866,4.761,21.707,4.76,-2.6,-0.69,12.01,-5.26,-3.93,0,24.85,22.22,1810.83,11916.58,77.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.185,-0.169,-9.573,-0.035,-0.016,-0.179,comm_blackout,3.79
523.8,1856.78,-6.072,4.717,21.683,4.72,-2.57,-0.77,12.33,-4.5,-3.05,0,24.82,22.19,1811.07,11917.67,77.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.104,-0.191,-9.664,-0.053,0.017,-0.123,comm_blackout,3.65
523.85,1856.48,-6.024,4.635,21.628,4.63,-2.64,-0.33,13.21,-4.19,2.51,0,24.92,22.12,1811.3,11918.75,77.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.349,-0.126,-9.591,-0.007,-0.018,-0.143,comm_blackout,3.67
523.9,1856.18,-5.992,4.349,21.462,4.35,-2.81,-0.26,13.29,-2.91,0.71,0,24.94,21.9,1811.51,11919.82,78.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.22,-0.225,-10.145,-0.007,0.012,-0.08,comm_blackout,3.65
523.95,1855.87,-6.128,3.876,21.564,3.88,-2.67,-0.24,13.65,-3.63,-0.94,0,24.94,21.91,1811.71,11920.9,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.353,-0.193,-10.074,-0.001,-0.007,-0.16,comm_blackout,3.58
524.0,1855.55,-6.441,3.968,21.127,3.97,-3.03,-0.55,13.7,-5.59,-0.96,0,24.86,21.5,1811.91,11921.95,79.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.165,-0.334,-9.74,-0.017,-0.018,-0.133,comm_blackout,3.34
524.05,1855.27,-5.526,4.271,21.371,4.27,-3.01,-0.45,11.76,-5.63,-0.76,0,24.9,21.79,1812.12,11923.02,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.151,-0.558,-9.876,0.007,0.018,-0.137,comm_blackout,3.94
524.1,1854.98,-5.96,3.924,21.151,3.92,-3.13,0.12,14.05,-0.57,-3.22,0,25.03,21.51,1812.32,11924.08,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.239,-0.201,-9.644,0.053,-0.006,-0.133,comm_blackout,3.61
524.15,1854.69,-5.682,4.097,21.533,4.1,-2.81,-0.22,12.64,-3.06,-0.59,0,24.95,21.92,1812.52,11925.16,79.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.265,-0.26,-9.79,0.026,-0.009,-0.113,comm_blackout,3.86
524.2,1854.38,-6.228,4.287,21.433,4.29,-2.78,0.01,14.45,-5.89,-3.92,0,25.0,21.86,1812.74,11926.23,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.194,-0.242,-9.636,0.011,0.009,-0.134,comm_blackout,3.51
524.25,1854.08,-6.049,4.723,21.998,4.72,-2.26,-0.1,13.78,-3.88,-3.18,0,24.98,22.5,1812.97,11927.33,77.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.285,-0.191,-9.599,-0.003,-0.038,-0.09,comm_blackout,3.72
524.3,1853.8,-5.598,4.542,22.189,4.54,-2.18,-0.19,12.51,-4.06,-2.33,0,24.96,22.65,1813.2,11928.44,78.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.319,-0.291,-9.886,0.015,-0.035,-0.041,comm_blackout,4.05
524.35,1853.48,-6.443,4.466,21.662,4.47,-2.49,0.11,15.17,-1.09,-0.9,0,25.03,22.12,1813.42,11929.52,78.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.047,-0.115,-9.612,0.001,-0.015,-0.092,comm_blackout,3.43
524.4,1853.18,-5.929,4.491,21.881,4.49,-2.41,0.08,13.91,-2.21,-0.61,0,25.02,22.34,1813.65,11930.62,78.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.225,-0.31,-9.781,-0.062,0.004,-0.14,comm_blackout,3.77
524.45,1852.88,-5.923,4.289,22.002,4.29,-2.29,-0.06,13.56,-0.97,1.39,0,24.98,22.42,1813.86,11931.72,79.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.121,-0.371,-9.926,-0.035,-0.018,-0.072,comm_blackout,3.79
524.5,1852.6,-5.586,4.486,22.373,4.49,-1.99,0.19,13.34,-3.5,-2.89,0,25.04,22.82,1814.09,11932.83,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.029,-0.146,-10.102,-0.01,0.012,-0.122,comm_blackout,4.09
524.55,1852.32,-5.77,4.363,22.009,4.36,-2.32,0.04,13.43,-1.51,-0.4,0,25.01,22.44,1814.3,11933.93,78.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.394,-0.243,-10.127,-0.013,-0.003,-0.118,comm_blackout,3.89
524.6,1852.0,-6.406,3.804,21.946,3.8,-2.22,-0.49,13.77,-2.07,-2.2,0,24.88,22.27,1814.49,11935.03,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.104,-0.366,-9.52,-0.024,0.005,-0.138,comm_blackout,3.48
524.65,1851.7,-5.948,3.662,21.721,3.66,-2.56,-0.33,13.03,-5.03,-3.1,0,24.92,22.03,1814.68,11936.12,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.18,-0.423,-9.874,0.06,-0.016,-0.076,comm_blackout,3.7
524.7,1851.41,-5.73,3.29,21.742,3.29,-2.59,-0.27,12.64,-3.53,-0.74,0,24.94,21.99,1814.84,11937.21,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.168,-0.149,-9.782,-0.02,-0.037,-0.095,comm_blackout,3.84
524.75,1851.09,-6.452,3.176,21.157,3.18,-3.0,-0.14,14.65,-4.06,2.44,0,24.96,21.39,1815.0,11938.26,81.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.233,-0.216,-9.796,0.015,0.007,-0.137,comm_blackout,3.32
524.8,1850.79,-5.93,3.477,21.848,3.48,-2.44,0.36,14.52,-1.4,-1.41,0,25.09,22.12,1815.17,11939.36,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.264,-0.335,-9.913,-0.015,0.015,-0.152,comm_blackout,3.73
524.85,1850.52,-5.418,3.725,21.692,3.72,-2.71,0.71,14.1,-3.84,-0.92,0,25.16,22.01,1815.36,11940.44,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.157,-0.292,-9.706,0.043,-0.021,-0.116,comm_blackout,4.06
524.9,1850.24,-5.545,3.596,21.821,3.6,-2.56,0.44,13.78,-5.47,-2.71,0,25.1,22.12,1815.54,11941.53,80.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.174,-0.15,-9.56,-0.018,-0.038,-0.102,comm_blackout,3.99
524.95,1849.96,-5.733,3.276,21.589,3.28,-2.74,0.16,13.61,-2.79,-2.49,0,25.04,21.84,1815.7,11942.61,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.144,-0.216,-10.004,0.032,0.019,-0.101,comm_blackout,3.81
525.0,1849.68,-5.532,3.526,21.679,3.53,-2.7,0.06,12.92,-2.9,-1.72,0,25.01,21.96,1815.88,11943.69,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.016,-0.227,-10.025,0.004,-0.011,-0.129,comm_blackout,3.97
525.05,1849.38,-6.116,3.675,21.827,3.67,-2.41,0.18,14.56,-4.69,-0.02,0,25.04,22.13,1816.06,11944.79,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.391,-0.205,-9.726,-0.057,-0.022,-0.125,comm_blackout,3.62
525.1,1849.07,-6.049,3.67,21.586,3.67,-2.67,-0.11,13.76,-3.07,-2.04,0,24.97,21.9,1816.25,11945.87,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.091,-0.284,-9.655,0.033,0.0,-0.169,comm_blackout,3.62
525.15,1848.76,-6.246,3.437,21.46,3.44,-2.75,-0.03,14.4,-5.07,-1.98,0,24.99,21.73,1816.42,11946.94,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.226,-0.335,-9.673,0.049,0.001,-0.149,comm_blackout,3.48
525.2,1848.48,-5.599,3.249,21.933,3.25,-2.43,-0.04,12.85,-3.54,0.22,0,24.99,22.17,1816.58,11948.03,81.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.463,-0.231,-9.697,0.032,0.017,-0.105,comm_blackout,3.96
525.25,1848.19,-5.819,3.529,22.001,3.53,-2.31,0.05,13.58,-3.95,-2.46,0,25.01,22.28,1816.76,11949.13,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.285,-0.11,-9.87,0.023,-0.005,-0.18,comm_blackout,3.83
525.3,1847.9,-5.794,3.478,21.892,3.48,-2.43,-0.16,13.05,-5.06,-2.07,0,24.96,22.17,1816.93,11950.23,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.227,-0.28,-10.116,-0.008,0.015,-0.099,comm_blackout,3.83
525.35,1847.58,-6.345,3.382,21.872,3.38,-2.31,0.06,14.83,-8.01,-4.0,0,25.01,22.13,1817.1,11951.32,81.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.192,-0.117,-9.899,0.017,0.005,-0.176,comm_blackout,3.49
525.4,1847.29,-5.845,3.063,22.192,3.06,-2.12,-0.0,13.52,-1.48,1.43,0,25.0,22.4,1817.25,11952.43,82.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.099,-0.144,-9.862,-0.016,0.002,-0.081,comm_blackout,3.83
525.45,1846.98,-6.197,2.948,22.063,2.95,-2.16,-0.28,13.72,-2.63,-3.58,0,24.93,22.26,1817.4,11953.54,82.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.093,-0.237,-9.475,-0.014,-0.016,-0.144,comm_blackout,3.59
525.5,1846.68,-6.117,2.964,21.917,2.96,-2.32,-0.68,12.65,-2.05,-3.92,0,24.84,22.12,1817.55,11954.63,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.204,-0.279,-9.669,0.042,0.0,-0.085,comm_blackout,3.62
525.55,1846.37,-6.108,3.281,21.744,3.28,-2.5,-0.39,13.27,-10.51,-2.81,0,24.91,21.99,1817.71,11955.72,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.254,-0.342,-9.996,0.01,-0.008,-0.12,comm_blackout,3.6
525.6,1846.05,-6.374,3.29,21.978,3.29,-2.2,-0.51,13.64,-6.86,0.78,0,24.88,22.22,1817.88,11956.82,81.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.311,-0.251,-9.919,-0.023,-0.036,-0.104,comm_blackout,3.49
525.65,1845.75,-6.023,3.447,22.053,3.45,-2.21,-0.23,13.42,-3.72,-2.8,0,24.94,22.32,1818.05,11957.92,81.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.385,-0.24,-9.61,0.028,0.027,-0.15,comm_blackout,3.71
525.7,1845.48,-5.486,3.23,22.401,3.23,-1.99,-0.75,10.99,-4.2,-0.67,0,24.85,22.63,1818.21,11959.04,81.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.141,-0.26,-9.813,-0.016,-0.009,-0.138,comm_blackout,4.13
525.75,1845.17,-6.101,3.424,22.0,3.42,-2.24,-1.16,11.51,-4.08,-1.13,0,24.74,22.26,1818.38,11960.14,81.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.2,-0.177,-9.669,0.011,-0.017,-0.147,comm_blackout,3.65
525.8,1844.85,-6.451,3.311,21.727,3.31,-2.43,-1.21,12.25,-2.68,-3.52,0,24.72,21.98,1818.55,11961.23,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.146,-0.224,-9.992,-0.017,-0.013,-0.071,comm_blackout,3.41
525.85,1844.54,-6.151,3.735,21.579,3.73,-2.65,-1.24,11.45,-5.39,-1.61,0,24.72,21.9,1818.74,11962.31,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.224,-0.247,-9.801,0.034,-0.013,-0.151,comm_blackout,3.56
525.9,1844.22,-6.31,3.744,21.621,3.74,-2.57,-0.8,12.82,-9.49,2.37,0,24.81,21.94,1818.92,11963.39,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.189,-0.317,-9.668,-0.016,-0.03,-0.153,comm_blackout,3.48
525.95,1843.92,-6.007,4.07,21.681,4.07,-2.59,-1.09,11.44,-2.59,0.97,0,24.76,22.06,1819.13,11964.47,79.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.319,-0.28,-9.925,-0.018,0.002,-0.152,comm_blackout,3.67
526.0,1843.63,-5.899,3.95,21.453,3.95,-2.84,-0.65,12.19,-3.85,-0.66,0,24.85,21.81,1819.32,11965.54,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.18,-0.18,-9.726,0.019,-0.017,-0.123,comm_blackout,3.7
526.05,1843.35,-5.585,3.943,21.455,3.94,-2.91,-0.58,11.6,-3.18,-1.42,0,24.88,21.81,1819.52,11966.62,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.334,-0.259,-9.84,-0.003,-0.013,-0.148,comm_blackout,3.91
526.1,1843.06,-5.892,4.246,21.719,4.25,-2.58,-0.34,12.88,-3.24,-1.7,0,24.92,22.13,1819.73,11967.7,78.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.17,-0.313,-9.524,0.014,0.005,-0.113,comm_blackout,3.76
526.15,1842.74,-6.317,4.434,21.75,4.43,-2.44,-0.22,14.15,-3.02,-4.05,0,24.95,22.2,1819.96,11968.79,78.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.266,-0.216,-9.887,-0.026,0.007,-0.137,comm_blackout,3.51
526.2,1842.45,-5.796,4.423,21.88,4.42,-2.44,-0.16,13.05,-3.39,-2.42,0,24.96,22.32,1820.18,11969.88,78.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.154,-0.248,-9.785,0.03,0.017,-0.117,comm_blackout,3.85
526.25,1842.16,-5.755,4.502,22.024,4.5,-2.3,0.11,13.55,-4.02,-0.77,0,25.03,22.48,1820.4,11970.98,78.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.121,-0.131,-9.361,-0.034,-0.002,-0.14,comm_blackout,3.91
526.3,1841.86,-6.016,4.282,22.16,4.28,-2.11,-0.01,13.9,-1.54,0.5,0,25.0,22.57,1820.62,11972.09,79.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.14,-0.205,-9.683,0.019,-0.046,-0.079,comm_blackout,3.75
526.35,1841.57,-5.93,4.108,22.289,4.11,-2.0,0.17,14.09,-5.14,-0.46,0,25.04,22.66,1820.82,11973.21,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.15,-0.176,-9.941,0.023,-0.027,-0.125,comm_blackout,3.82
526.4,1841.25,-6.23,3.996,22.145,4.0,-2.07,0.37,15.26,-2.58,-1.96,0,25.1,22.5,1821.02,11974.31,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.067,-0.195,-10.17,-0.047,-0.025,-0.057,comm_blackout,3.61
526.45,1840.95,-6.045,3.84,22.265,3.84,-1.99,0.03,14.05,-5.61,-1.84,0,25.01,22.59,1821.21,11975.43,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.07,0.0,-10.276,-0.001,-0.022,-0.064,comm_blackout,3.74
526.5,1840.64,-6.281,3.582,22.177,3.58,-2.02,0.1,14.77,-2.21,-2.26,0,25.03,22.46,1821.39,11976.54,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.323,-0.157,-9.9,-0.006,-0.02,-0.097,comm_blackout,3.58
526.55,1840.34,-5.926,3.563,22.098,3.56,-2.19,-0.22,13.21,-7.85,-0.55,0,24.95,22.38,1821.57,11977.64,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.163,-0.141,-9.936,-0.046,-0.028,-0.089,comm_blackout,3.78
526.6,1840.04,-6.085,3.647,22.439,3.65,-1.81,-0.33,13.36,-0.71,0.52,0,24.92,22.73,1821.75,11978.76,80.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.262,-0.282,-9.757,0.013,0.0,-0.133,comm_blackout,3.74
526.65,1839.71,-6.514,4.116,22.708,4.12,-1.43,-0.06,14.97,-1.63,1.36,0,24.98,23.08,1821.96,11979.9,79.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.224,-0.198,-10.057,-0.012,-0.011,-0.116,comm_blackout,3.54
526.7,1839.42,-5.81,4.222,23.051,4.22,-1.26,-0.46,12.4,-1.73,3.25,0,24.9,23.43,1822.17,11981.05,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.227,-0.102,-9.73,-0.003,-0.005,-0.023,comm_blackout,4.03
526.75,1839.15,-5.454,4.419,22.703,4.42,-1.7,0.02,12.65,-2.28,-3.95,0,25.0,23.13,1822.39,11982.19,79.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.149,-0.197,-9.537,0.035,-0.012,-0.073,comm_blackout,4.24
526.8,1838.84,-6.092,3.988,22.439,3.99,-1.81,-0.0,14.09,-4.46,-2.18,0,25.0,22.79,1822.59,11983.31,79.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.304,-0.167,-10.116,0.019,-0.003,-0.049,comm_blackout,3.74
526.85,1838.53,-6.279,4.04,21.871,4.04,-2.33,0.25,15.11,-2.25,-3.15,0,25.06,22.24,1822.79,11984.4,79.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.167,-0.292,-9.711,0.031,-0.004,-0.136,comm_blackout,3.54
526.9,1838.22,-6.252,4.121,21.792,4.12,-2.41,0.17,14.85,-2.02,0.17,0,25.04,22.18,1823.0,11985.49,79.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.236,-0.33,-9.973,-0.016,0.052,-0.179,comm_blackout,3.55
526.95,1837.93,-5.669,4.122,22.1,4.12,-2.25,0.36,13.91,0.63,-0.86,0,25.08,22.48,1823.2,11986.6,79.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.29,-0.196,-9.612,0.012,0.002,-0.07,comm_blackout,3.97
527.0,1837.65,-5.725,4.462,22.406,4.46,-1.93,0.17,13.62,-2.43,-0.89,0,25.04,22.85,1823.43,11987.72,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.19,-0.304,-10.057,-0.008,-0.034,-0.132,comm_blackout,3.99
527.05,1837.35,-5.878,4.317,22.414,4.32,-1.89,-0.09,13.4,0.05,-2.31,0,24.98,22.83,1823.64,11988.84,79.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.203,-0.135,-9.92,0.021,-0.046,-0.112,comm_blackout,3.88
527.1,1837.05,-6.129,4.12,22.483,4.12,-1.75,0.15,14.51,-4.75,-1.26,0,25.04,22.86,1823.85,11989.96,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.384,-0.224,-9.778,0.026,-0.004,-0.052,comm_blackout,3.73
527.15,1836.73,-6.357,4.145,22.599,4.15,-1.58,0.24,15.27,-1.87,0.84,0,25.06,22.98,1824.06,11991.09,79.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.166,-0.237,-9.561,-0.021,-0.019,-0.045,comm_blackout,3.61
527.2,1836.45,-5.518,3.803,22.673,3.8,-1.71,0.25,13.31,-1.67,0.49,0,25.06,22.99,1824.25,11992.23,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.111,-0.195,-9.909,-0.003,0.007,-0.067,comm_blackout,4.17
527.25,1836.16,-5.839,3.588,22.283,3.59,-2.02,0.26,14.08,-5.3,-3.3,0,25.06,22.57,1824.43,11993.34,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.013,-0.12,-9.886,-0.005,0.001,-0.104,comm_blackout,3.87
527.3,1835.86,-5.928,3.523,22.374,3.52,-1.91,0.14,14.03,-0.86,-1.82,0,25.03,22.65,1824.6,11994.46,81.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.141,-0.233,-9.571,0.03,-0.019,-0.079,comm_blackout,3.82
527.35,1835.57,-5.928,3.769,22.391,3.77,-1.9,0.35,14.49,-5.6,-1.06,0,25.09,22.71,1824.79,11995.58,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.269,-0.21,-9.833,0.082,-0.011,-0.07,comm_blackout,3.83
527.4,1835.25,-6.449,3.664,22.314,3.66,-1.84,0.46,15.96,-5.58,-0.38,0,25.12,22.61,1824.97,11996.69,80.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.149,-0.152,-9.72,0.021,-0.016,-0.078,comm_blackout,3.51
527.45,1834.93,-6.387,3.472,22.334,3.47,-1.84,0.2,15.24,-1.19,-3.36,0,25.05,22.6,1825.15,11997.81,81.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.192,-0.328,-10.049,0.035,-0.014,-0.084,comm_blackout,3.54
527.5,1834.63,-5.945,3.776,22.704,3.78,-1.58,0.05,13.86,-0.93,2.21,0,25.01,23.02,1825.34,11998.95,80.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.43,-0.244,-9.98,-0.006,0.021,-0.07,comm_blackout,3.87
527.55,1834.35,-5.509,3.871,22.841,3.87,-1.54,0.01,12.76,-3.37,-1.87,0,25.0,23.17,1825.53,12000.09,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.116,-0.2,-9.707,0.034,-0.012,-0.094,comm_blackout,4.21
527.6,1834.06,-5.885,3.853,22.302,3.85,-2.0,-0.16,13.25,-4.57,1.83,0,24.96,22.63,1825.72,12001.2,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.111,-0.211,-10.103,0.049,-0.011,-0.118,comm_blackout,3.85
527.65,1833.76,-5.936,3.992,22.296,3.99,-1.99,-0.42,12.79,-2.5,0.08,0,24.9,22.65,1825.92,12002.32,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.216,-0.13,-10.15,-0.005,0.014,-0.146,comm_blackout,3.82
527.7,1833.48,-5.564,4.389,22.256,4.39,-2.12,-0.33,12.11,-3.0,0.47,0,24.93,22.68,1826.14,12003.43,78.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.124,-0.134,-10.056,-0.04,0.016,-0.101,comm_blackout,4.08
527.75,1833.19,-5.818,4.259,22.388,4.26,-1.93,-0.23,12.95,-2.21,-4.3,0,24.95,22.79,1826.35,12004.55,79.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.18,-0.058,-10.07,-0.007,0.034,-0.129,comm_blackout,3.92
527.8,1832.89,-6.116,4.47,22.408,4.47,-1.83,0.08,14.34,-2.62,-0.84,0,25.02,22.85,1826.58,12005.67,78.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.107,-0.005,-9.787,-0.02,-0.01,-0.056,comm_blackout,3.74
527.85,1832.56,-6.599,4.693,22.448,4.69,-1.67,0.33,16.02,-3.07,-0.49,0,25.09,22.93,1826.81,12006.79,78.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.428,-0.135,-10.168,-0.064,0.017,-0.101,comm_blackout,3.47
527.9,1832.27,-5.778,4.628,22.822,4.63,-1.5,1.08,15.75,-2.63,1.96,0,25.27,23.29,1827.04,12007.93,78.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.152,-0.093,-9.93,-0.015,-0.021,-0.066,comm_blackout,4.03
527.95,1831.98,-5.796,4.615,22.441,4.62,-1.88,1.0,15.62,-1.17,0.37,0,25.25,22.91,1827.27,12009.06,78.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.181,-0.093,-9.981,-0.033,0.03,-0.084,comm_blackout,3.95
528.0,1831.69,-5.848,5.033,22.425,5.03,-1.88,0.89,15.5,-1.4,-3.23,0,25.22,22.98,1827.53,12010.18,77.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.149,-0.13,-9.647,0.028,0.01,-0.112,comm_blackout,3.93
528.05,1831.4,-5.827,4.696,22.5,4.7,-1.81,0.9,15.48,-1.04,-1.74,0,25.23,22.98,1827.76,12011.3,78.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.198,-0.101,-9.647,-0.006,0.01,-0.104,comm_blackout,3.94
528.1,1831.1,-5.958,4.699,22.722,4.7,-1.56,1.1,16.22,-4.6,-0.62,0,25.29,23.2,1828.0,12012.44,78.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.229,-0.237,-9.883,0.003,0.018,-0.072,comm_blackout,3.89
528.15,1830.79,-6.178,4.654,22.398,4.65,-1.83,0.81,16.1,-1.53,-2.04,0,25.21,22.88,1828.23,12013.56,78.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.437,-0.065,-9.356,0.013,-0.024,-0.016,comm_blackout,3.7
528.2,1830.47,-6.433,4.272,22.188,4.27,-1.97,0.7,16.45,-5.69,-1.28,0,25.19,22.6,1828.44,12014.67,79.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.306,-0.099,-9.898,0.003,-0.018,-0.076,comm_blackout,3.51
528.25,1830.17,-5.956,4.467,22.606,4.47,-1.67,0.74,15.42,-4.29,-1.86,0,25.19,23.04,1828.67,12015.8,78.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.168,-0.154,-10.026,-0.02,-0.013,-0.064,comm_blackout,3.87
528.3,1829.89,-5.555,4.572,22.583,4.57,-1.79,0.75,14.49,-2.09,-3.13,0,25.18,23.04,1828.89,12016.93,78.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.253,-0.199,-9.777,0.005,0.015,-0.073,comm_blackout,4.15
528.35,1829.59,-6.106,4.383,22.719,4.38,-1.52,0.68,15.64,0.0,-1.24,0,25.17,23.14,1829.11,12018.06,79.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.153,-0.024,-10.153,0.017,0.028,-0.111,comm_blackout,3.79
