t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
565.75,1606.38,-6.026,3.266,25.67,3.27,1.41,0.47,14.98,0.68,0.35,0,25.12,25.88,1707.47,14282.42,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.16,0.344,-10.066,-0.067,-0.041,0.07,normal_descent,4.29
565.8,1606.1,-5.722,3.672,25.752,3.67,1.42,0.47,14.26,2.18,-1.03,0,25.11,26.01,1707.65,14283.71,81.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.378,0.191,-9.706,0.041,-0.003,0.027,normal_descent,4.55
565.85,1605.79,-6.117,3.472,25.625,3.47,1.39,0.48,15.22,2.43,0.75,0,25.12,25.86,1707.83,14284.99,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.058,0.251,-9.636,-0.032,0.006,0.141,normal_descent,4.23
565.9,1605.47,-6.425,3.264,25.548,3.26,1.39,0.58,16.17,4.25,1.75,0,25.16,25.76,1707.99,14286.27,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.145,0.148,-9.492,0.005,0.023,0.065,normal_descent,4.01
565.95,1605.16,-6.241,3.014,25.861,3.01,1.65,0.68,15.95,2.6,2.35,0,25.18,26.04,1708.14,14287.56,83.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.102,0.163,-9.689,-0.06,0.005,0.103,normal_descent,4.17
566.0,1604.84,-6.302,3.434,25.135,3.43,0.94,0.28,15.21,-3.97,-2.64,0,25.07,25.37,1708.31,14288.82,82.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.279,0.109,-10.156,0.035,-0.023,0.066,normal_descent,4.03
566.05,1604.56,-5.72,3.837,25.323,3.84,0.99,0.28,13.86,0.51,3.37,0,25.07,25.61,1708.5,14290.08,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.051,0.043,-10.006,-0.022,-0.031,0.072,normal_descent,4.48
566.1,1604.24,-6.282,3.725,25.21,3.73,1.01,0.15,14.88,5.97,0.14,0,25.04,25.48,1708.69,14291.34,81.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.048,0.123,-9.649,0.009,0.021,0.028,normal_descent,4.06
566.15,1603.94,-6.05,3.798,25.704,3.8,1.45,0.07,14.16,0.16,-0.44,0,25.02,25.98,1708.88,14292.63,81.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.331,0.158,-10.156,0.008,-0.003,0.12,normal_descent,4.29
566.2,1603.62,-6.349,3.927,25.589,3.93,1.41,0.15,15.05,2.2,4.34,0,25.04,25.89,1709.08,14293.91,81.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.253,-0.037,-10.286,0.035,-0.014,0.089,normal_descent,4.08
566.25,1603.32,-6.035,4.046,25.65,4.05,1.39,0.19,14.39,3.12,-1.83,0,25.05,25.97,1709.28,14295.19,81.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.162,0.148,-9.899,-0.032,-0.009,0.06,normal_descent,4.3
566.3,1603.0,-6.433,4.091,25.498,4.09,1.34,0.53,16.08,3.59,2.33,0,25.14,25.82,1709.48,14296.46,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.058,0.096,-9.509,-0.052,0.01,0.068,normal_descent,4.01
566.35,1602.68,-6.303,4.341,25.537,4.34,1.34,0.55,15.82,2.9,0.98,0,25.14,25.9,1709.7,14297.74,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.246,0.189,-10.054,0.009,0.007,0.047,normal_descent,4.11
566.4,1602.36,-6.4,4.341,25.349,4.34,1.18,0.83,16.66,2.45,-3.09,0,25.23,25.72,1709.92,14299.01,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.208,0.033,-9.643,-0.033,0.011,0.037,normal_descent,4.02
566.45,1602.04,-6.517,4.502,25.52,4.5,1.38,0.91,17.1,1.37,-1.04,0,25.25,25.91,1710.14,14300.28,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.307,0.1,-9.968,-0.022,-0.009,0.105,normal_descent,3.98
566.5,1601.75,-5.848,4.256,25.677,4.26,1.37,1.06,15.86,0.16,1.09,0,25.27,26.03,1710.35,14301.57,80.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.191,0.156,-9.65,0.022,-0.014,0.045,normal_descent,4.45
566.55,1601.44,-6.058,4.266,25.302,4.27,1.05,0.82,15.82,2.2,-1.81,0,25.21,25.66,1710.57,14302.83,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.294,0.085,-9.847,-0.039,0.017,0.077,normal_descent,4.24
566.6,1601.16,-5.736,3.74,25.365,3.74,1.03,0.69,14.8,0.5,-0.23,0,25.17,25.64,1710.75,14304.1,81.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.337,0.185,-9.366,-0.036,0.017,0.063,normal_descent,4.47
566.65,1600.88,-5.553,3.667,25.178,3.67,0.8,0.9,14.83,5.32,1.25,0,25.21,25.44,1710.94,14305.36,81.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.282,0.1,-10.043,-0.064,0.046,0.031,normal_descent,4.58
566.7,1600.59,-5.785,3.327,25.583,3.33,1.26,0.82,15.2,2.22,3.54,0,25.2,25.8,1711.1,14306.64,82.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.208,0.192,-10.027,0.049,-0.023,0.072,normal_descent,4.46
566.75,1600.27,-6.47,3.067,25.46,3.07,1.31,0.31,15.68,-1.26,2.28,0,25.08,25.64,1711.26,14307.91,83.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.0,0.057,-9.828,-0.047,0.008,0.089,normal_descent,3.96
566.8,1599.97,-5.812,3.113,25.931,3.11,1.62,0.47,14.49,3.09,0.19,0,25.11,26.12,1711.41,14309.21,83.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.218,0.162,-9.681,-0.001,0.017,0.115,normal_descent,4.49
566.85,1599.66,-6.266,3.196,26.096,3.2,1.89,0.61,15.86,-1.71,0.26,0,25.16,26.29,1711.57,14310.51,83.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.008,0.276,-9.914,0.011,-0.017,0.088,normal_descent,4.2
566.9,1599.35,-6.316,2.791,26.412,2.79,2.22,0.49,15.71,7.17,1.99,0,25.13,26.56,1711.71,14311.83,84.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.381,0.207,-9.733,0.01,-0.013,0.126,normal_descent,4.21
566.95,1599.04,-6.1,2.867,26.538,2.87,2.29,0.38,14.96,4.24,-3.3,0,25.1,26.69,1711.86,14313.16,83.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.169,0.201,-9.74,0.037,0.002,0.132,normal_descent,4.38
567.0,1598.74,-6.081,2.401,26.218,2.4,1.97,-0.04,13.98,2.93,1.86,0,24.99,26.33,1711.98,14314.47,84.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.184,0.139,-9.778,0.019,-0.009,0.078,normal_descent,4.33
567.05,1598.42,-6.295,2.242,26.298,2.24,2.1,0.13,14.87,3.63,0.01,0,25.03,26.39,1712.09,14315.79,85.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.302,0.257,-9.893,-0.058,0.001,0.155,normal_descent,4.19
567.1,1598.1,-6.527,1.932,26.078,1.93,1.95,0.08,15.32,2.53,-0.75,0,25.02,26.15,1712.18,14317.09,85.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.132,0.249,-9.925,-0.035,0.02,0.101,normal_descent,4.01
567.15,1597.78,-6.349,1.719,26.071,1.72,1.89,0.15,15.04,1.56,1.28,0,25.04,26.13,1712.27,14318.39,86.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.103,0.14,-9.895,-0.018,-0.017,0.105,normal_descent,4.12
567.2,1597.47,-6.076,1.772,25.928,1.77,1.68,-0.25,13.52,-0.34,2.48,0,24.94,25.99,1712.36,14319.69,86.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.14,0.145,-9.866,-0.03,-0.018,0.105,normal_descent,4.28
567.25,1597.16,-6.352,1.964,25.825,1.96,1.64,-0.87,12.78,0.21,0.82,0,24.79,25.9,1712.46,14320.98,85.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.398,0.293,-10.124,0.019,-0.013,0.038,normal_descent,4.08
567.3,1596.85,-6.059,2.17,25.951,2.17,1.7,-0.7,12.46,0.45,-0.01,0,24.84,26.04,1712.57,14322.28,85.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.316,0.178,-9.889,0.003,0.037,0.087,normal_descent,4.3
567.35,1596.55,-6.167,2.423,25.68,2.42,1.45,-0.62,12.89,2.09,0.75,0,24.85,25.79,1712.69,14323.56,84.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.254,0.248,-9.875,0.025,0.015,0.035,normal_descent,4.18
567.4,1596.28,-5.215,2.669,26.015,2.67,1.56,-0.9,10.0,3.69,-1.43,0,24.83,26.15,1712.82,14324.86,84.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.158,-0.005,-10.205,-0.002,-0.019,0.07,normal_descent,5.01
567.45,1595.99,-5.904,2.797,25.913,2.8,1.62,-0.68,12.14,7.15,-0.01,0,24.85,26.06,1712.96,14326.16,83.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.245,0.173,-9.965,-0.021,-0.052,0.126,normal_descent,4.41
567.5,1595.69,-5.999,3.005,25.897,3.0,1.63,-0.65,12.42,4.29,0.72,0,24.85,26.07,1713.11,14327.46,83.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.236,0.316,-9.822,0.011,-0.009,0.082,normal_descent,4.35
567.55,1595.38,-6.26,2.634,25.579,2.63,1.38,-0.27,13.89,2.79,3.46,0,24.93,25.71,1713.24,14328.73,84.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.181,-0.004,-10.175,0.014,-0.035,0.027,normal_descent,4.11
567.6,1595.09,-5.774,2.349,25.817,2.35,1.49,0.03,13.41,1.63,0.39,0,25.01,25.92,1713.36,14330.03,84.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.1,0.181,-9.581,0.023,-0.038,0.052,normal_descent,4.49
567.65,1594.78,-6.086,2.092,25.538,2.09,1.29,-0.14,13.78,2.89,-0.93,0,24.97,25.62,1713.46,14331.3,85.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.217,0.087,-9.851,-0.061,0.014,0.064,normal_descent,4.21
567.7,1594.48,-6.024,2.184,25.452,2.18,1.19,-0.13,13.64,1.31,1.99,0,24.97,25.55,1713.57,14332.57,85.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.281,0.113,-9.65,0.02,-0.032,0.091,normal_descent,4.24
567.75,1594.18,-5.95,2.061,24.756,2.06,0.47,0.45,14.77,-0.53,-0.26,0,25.11,24.84,1713.68,14333.81,85.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.12,0.017,-10.077,-0.033,-0.005,-0.005,normal_descent,4.17
567.8,1593.9,-5.754,2.195,24.53,2.2,0.2,0.66,14.78,2.2,0.16,0,25.16,24.63,1713.79,14335.04,84.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.121,-0.119,-9.786,-0.018,-0.054,-0.005,normal_descent,4.28
567.85,1593.58,-6.415,2.357,24.547,2.36,0.38,0.64,16.28,-0.28,-0.41,0,25.17,24.66,1713.9,14336.27,84.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.361,0.141,-9.669,-0.035,0.008,0.019,normal_descent,3.84
567.9,1593.24,-6.826,2.442,24.43,2.44,0.38,0.2,16.29,-2.14,1.78,0,25.06,24.55,1714.03,14337.49,84.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.112,-0.158,-9.59,0.062,0.002,0.02,normal_descent,3.6
567.95,1592.92,-6.339,2.31,24.138,2.31,-0.04,0.19,15.1,-4.31,0.36,0,25.05,24.25,1714.14,14338.69,84.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.1,-0.179,-10.097,0.053,0.017,0.021,normal_descent,3.83
568.0,1592.63,-5.838,2.549,24.306,2.55,-0.0,0.19,13.93,-0.17,3.75,0,25.05,24.44,1714.27,14339.91,84.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.222,0.086,-9.934,0.004,0.04,0.005,normal_descent,4.19
568.05,1592.33,-6.0,2.831,24.656,2.83,0.39,0.08,14.06,1.67,-0.07,0,25.02,24.82,1714.41,14341.14,83.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.24,0.031,-10.038,-0.033,0.013,0.038,normal_descent,4.14
568.1,1592.01,-6.314,3.299,24.432,3.3,0.24,0.16,14.98,-2.69,-2.89,0,25.04,24.65,1714.58,14342.36,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.125,-0.017,-9.923,-0.0,0.009,0.034,normal_descent,3.9
568.15,1591.7,-6.153,3.251,24.342,3.25,0.11,0.21,14.7,-1.32,2.2,0,25.05,24.56,1714.74,14343.58,82.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.182,-0.06,-9.645,0.012,0.005,-0.006,normal_descent,3.99
568.2,1591.4,-5.997,2.949,24.611,2.95,0.34,0.65,15.31,1.82,0.96,0,25.16,24.79,1714.89,14344.81,83.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.119,0.035,-9.839,0.02,-0.001,-0.001,normal_descent,4.13
568.25,1591.12,-5.605,3.245,24.706,3.24,0.34,0.79,14.71,-0.7,1.59,0,25.19,24.92,1715.05,14346.05,82.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.28,0.126,-9.786,-0.047,-0.022,0.001,normal_descent,4.45
568.3,1590.83,-5.886,3.281,24.724,3.28,0.43,0.59,14.93,1.97,4.38,0,25.15,24.94,1715.21,14347.28,82.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.377,0.062,-9.785,-0.002,-0.027,0.057,normal_descent,4.24
568.35,1590.54,-5.779,3.426,24.676,3.43,0.35,0.62,14.74,-1.41,-1.32,0,25.15,24.91,1715.38,14348.52,82.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.26,-0.12,-9.446,0.015,0.024,0.051,normal_descent,4.31
568.4,1590.24,-6.044,3.326,24.73,3.33,0.47,0.8,15.75,-1.26,0.84,0,25.2,24.95,1715.55,14349.75,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.032,0.023,-9.62,-0.048,0.012,0.056,normal_descent,4.13
568.45,1589.95,-5.789,3.409,25.0,3.41,0.68,0.82,15.21,-1.72,-4.77,0,25.2,25.23,1715.72,14351.0,82.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.23,0.09,-9.604,-0.017,0.015,-0.004,normal_descent,4.36
568.5,1589.64,-6.165,3.173,24.888,3.17,0.66,0.79,16.02,-1.04,2.37,0,25.21,25.09,1715.88,14352.25,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.126,0.13,-9.71,-0.035,-0.041,0.031,normal_descent,4.07
568.55,1589.35,-5.832,3.036,25.08,3.04,0.77,0.77,15.19,0.28,0.09,0,25.19,25.26,1716.03,14353.5,83.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.303,0.018,-9.278,0.017,0.003,0.055,normal_descent,4.33
568.6,1589.03,-6.288,3.257,24.939,3.26,0.74,0.7,16.1,0.57,-0.81,0,25.18,25.15,1716.19,14354.75,82.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.173,0.055,-9.956,-0.006,-0.052,0.074,normal_descent,4.0
568.65,1588.75,-5.69,3.641,24.808,3.64,0.46,0.93,15.21,-4.67,3.09,0,25.23,25.07,1716.38,14355.99,81.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.076,0.056,-9.516,-0.03,-0.017,0.062,normal_descent,4.41
568.7,1588.43,-6.398,3.667,24.37,3.67,0.2,0.84,16.67,0.82,-0.03,0,25.23,24.64,1716.56,14357.21,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.136,-0.019,-9.987,0.009,-0.01,0.028,normal_descent,3.85
568.75,1588.14,-5.858,3.634,24.126,3.63,-0.18,0.86,15.45,0.87,-2.86,0,25.22,24.4,1716.74,14358.41,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.147,-0.098,-10.054,-0.026,0.012,-0.069,normal_descent,4.17
568.8,1587.84,-6.007,3.997,24.257,4.0,-0.01,0.67,15.39,-1.97,-0.6,0,25.17,24.58,1716.94,14359.63,80.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.028,0.02,-9.973,-0.022,0.043,-0.004,normal_descent,4.09
568.85,1587.52,-6.275,3.853,24.138,3.85,-0.06,0.67,16.02,0.1,1.55,0,25.18,24.44,1717.13,14360.83,80.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.158,0.109,-9.596,-0.026,-0.012,-0.03,normal_descent,3.89
568.9,1587.22,-6.067,4.091,24.426,4.09,0.17,0.78,15.76,2.22,-1.11,0,25.2,24.77,1717.34,14362.06,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.338,0.035,-9.722,0.011,-0.002,-0.012,normal_descent,4.08
568.95,1586.92,-6.039,4.264,24.918,4.26,0.66,1.12,16.45,1.31,0.48,0,25.29,25.28,1717.55,14363.3,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.268,0.086,-9.614,-0.018,0.001,0.086,normal_descent,4.19
569.0,1586.62,-6.013,4.504,25.015,4.5,0.75,0.86,15.81,1.71,1.87,0,25.22,25.42,1717.78,14364.55,79.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.16,0.089,-10.038,-0.002,-0.011,-0.004,normal_descent,4.23
569.05,1586.33,-5.662,4.389,25.026,4.39,0.68,0.75,14.75,-2.24,-0.58,0,25.18,25.41,1718.0,14365.8,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.37,-0.005,-9.823,-0.022,0.019,0.018,normal_descent,4.49
569.1,1586.04,-5.944,4.48,25.223,4.48,0.94,0.49,14.84,2.71,3.77,0,25.12,25.62,1718.22,14367.06,79.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.157,0.086,-9.833,-0.048,-0.003,0.024,normal_descent,4.31
569.15,1585.74,-5.829,4.276,25.225,4.28,0.91,0.81,15.28,0.47,-0.04,0,25.2,25.58,1718.43,14368.33,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.033,0.107,-9.664,0.037,-0.039,0.02,normal_descent,4.39
569.2,1585.44,-6.168,4.107,25.103,4.11,0.88,0.73,15.89,1.72,-1.79,0,25.19,25.44,1718.64,14369.58,80.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.179,0.129,-9.576,0.049,-0.004,0.079,normal_descent,4.12
569.25,1585.12,-6.24,4.243,25.277,4.24,1.07,0.94,16.53,-0.01,1.8,0,25.25,25.63,1718.85,14370.84,80.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.224,0.009,-9.445,0.002,-0.009,0.018,normal_descent,4.11
569.3,1584.82,-6.032,3.728,25.176,3.73,0.91,0.67,15.44,3.95,-0.63,0,25.17,25.45,1719.04,14372.1,81.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.13,0.103,-10.156,0.002,0.048,0.023,normal_descent,4.22
569.35,1584.5,-6.395,3.13,25.327,3.13,1.16,0.69,16.33,0.9,1.28,0,25.18,25.52,1719.19,14373.37,83.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,-0.064,0.117,-10.122,0.066,-0.001,0.046,normal_descent,3.99
569.4,1584.2,-6.121,2.869,25.5,2.87,1.26,0.43,15.12,-0.97,-3.52,0,25.11,25.66,1719.34,14374.64,83.6,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.29,0.227,-9.884,-0.051,-0.006,0.062,normal_descent,4.19
569.45,1583.87,-6.612,3.136,25.53,3.14,1.42,0.09,15.54,-2.43,3.97,0,25.02,25.72,1719.49,14375.92,83.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.304,0.157,-9.739,-0.115,-0.015,0.103,normal_descent,3.89
569.5,1583.58,-5.798,3.067,25.473,3.07,1.15,0.26,13.98,0.45,0.69,0,25.06,25.66,1719.65,14377.2,83.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.228,0.087,-9.703,-0.034,-0.013,0.046,normal_descent,4.43
569.55,1583.27,-6.06,3.192,25.474,3.19,1.22,0.47,15.08,0.41,1.21,0,25.12,25.67,1719.81,14378.47,82.9,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.035,0.207,-9.923,-0.024,-0.016,0.032,normal_descent,4.24
569.6,1582.99,-5.569,3.255,25.383,3.26,1.01,0.13,13.15,-1.75,0.57,0,25.03,25.59,1719.97,14379.74,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.156,0.086,-9.971,-0.007,-0.006,0.092,normal_descent,4.6
569.65,1582.69,-6.067,3.323,25.356,3.32,1.1,0.4,14.94,1.78,-0.42,0,25.1,25.57,1720.14,14381.01,82.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.191,0.074,-9.744,-0.06,0.0,0.063,normal_descent,4.21
569.7,1582.4,-5.917,3.341,25.514,3.34,1.22,0.48,14.75,0.95,-1.5,0,25.12,25.73,1720.3,14382.28,82.5,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.222,0.129,-9.9,0.015,0.039,0.091,normal_descent,4.35
569.75,1582.1,-5.9,3.522,25.435,3.52,1.14,0.4,14.54,5.96,0.45,0,25.1,25.68,1720.48,14383.55,82.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.159,0.283,-9.777,0.022,-0.021,0.048,normal_descent,4.35
569.8,1581.81,-5.787,3.213,25.455,3.21,1.13,-0.08,13.2,1.38,2.04,0,24.98,25.66,1720.64,14384.83,82.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.149,0.111,-9.609,-0.005,-0.002,0.028,normal_descent,4.43
569.85,1581.47,-6.785,3.387,25.102,3.39,1.04,-0.12,15.49,4.49,-0.31,0,24.97,25.33,1720.81,14386.08,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.156,0.053,-10.055,-0.027,-0.022,0.07,normal_descent,3.73
569.9,1581.16,-6.172,3.326,25.007,3.33,0.78,-0.03,14.23,2.53,-0.65,0,24.99,25.23,1720.98,14387.33,82.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.186,-0.095,-9.7,-0.04,-0.005,0.027,normal_descent,4.09
569.95,1580.88,-5.591,3.547,25.145,3.55,0.78,0.43,13.88,2.74,0.87,0,25.1,25.39,1721.15,14388.59,82.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.158,0.015,-9.449,0.024,0.018,0.062,normal_descent,4.54
570.0,1580.57,-6.241,3.17,24.896,3.17,0.69,0.45,15.46,1.69,-0.49,0,25.12,25.1,1721.31,14389.83,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.311,0.034,-10.161,0.042,0.025,0.023,normal_descent,4.02
570.05,1580.25,-6.342,3.126,24.539,3.13,0.36,0.46,15.71,1.34,-0.91,0,25.12,24.74,1721.47,14391.06,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.235,-0.032,-9.634,-0.043,-0.023,0.04,normal_descent,3.9
570.1,1579.96,-5.969,2.998,24.553,3.0,0.28,0.49,14.89,-1.62,-0.07,0,25.12,24.74,1721.62,14392.29,83.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.175,-0.008,-9.888,0.072,0.014,-0.003,normal_descent,4.14
570.15,1579.63,-6.517,3.29,24.314,3.29,0.18,0.43,16.05,-1.24,0.68,0,25.11,24.54,1721.78,14393.5,82.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.294,0.141,-9.94,0.02,0.04,-0.039,normal_descent,3.77
570.2,1579.32,-6.261,3.145,24.573,3.14,0.37,0.7,16.05,0.31,0.19,0,25.19,24.77,1721.94,14394.73,82.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.326,-0.026,-9.847,-0.033,0.033,0.031,normal_descent,3.96
570.25,1579.01,-6.049,3.015,24.613,3.01,0.36,0.53,15.17,-0.6,-0.43,0,25.13,24.8,1722.09,14395.96,83.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.25,-0.058,-9.755,-0.053,0.013,-0.014,normal_descent,4.1
570.3,1578.71,-6.131,3.575,24.454,3.58,0.22,0.45,15.18,0.26,0.08,0,25.11,24.71,1722.27,14397.19,81.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.075,0.169,-9.845,-0.038,0.031,0.03,normal_descent,4.03
570.35,1578.41,-5.987,3.774,24.831,3.77,0.56,-0.15,13.51,0.86,-0.41,0,24.96,25.12,1722.46,14398.43,81.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.138,0.059,-9.963,-0.026,0.01,0.074,normal_descent,4.2
570.4,1578.09,-6.374,4.049,24.85,4.05,0.68,-0.09,14.58,-0.77,-1.7,0,24.98,25.18,1722.66,14399.67,80.7,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.223,0.147,-9.88,0.019,-0.006,0.013,normal_descent,3.95
570.45,1577.77,-6.502,4.329,25.087,4.33,0.95,-0.15,14.75,0.74,-0.38,0,24.96,25.46,1722.88,14400.92,80.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.198,0.102,-9.686,0.03,0.012,0.015,normal_descent,3.92
570.5,1577.41,-7.047,4.26,24.369,4.26,0.38,0.21,16.84,0.06,-1.27,0,25.06,24.74,1723.09,14402.14,80.1,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.052,0.032,-9.552,-0.029,0.005,-0.012,normal_descent,3.51
570.55,1577.12,-5.818,4.231,24.846,4.23,0.53,0.21,13.92,2.71,1.12,0,25.05,25.2,1723.3,14403.38,80.3,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.131,0.097,-9.752,-0.038,0.016,0.048,normal_descent,4.33
570.6,1576.81,-6.275,4.144,24.463,4.14,0.26,0.33,15.27,-0.85,3.6,0,25.09,24.81,1723.51,14404.61,80.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.326,0.191,-9.892,-0.054,-0.016,-0.01,normal_descent,3.95
570.65,1576.51,-5.937,4.374,24.809,4.37,0.52,0.49,14.83,-0.99,-0.33,0,25.12,25.19,1723.73,14405.85,80.0,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.253,0.015,-9.701,0.064,0.002,0.037,normal_descent,4.24
570.7,1576.21,-6.128,4.654,24.763,4.65,0.53,0.51,15.31,-0.02,-0.15,0,25.13,25.2,1723.96,14407.09,79.4,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.363,0.112,-9.776,0.009,0.003,0.06,normal_descent,4.11
570.75,1575.9,-6.142,4.784,25.072,4.78,0.84,0.49,15.31,4.16,1.56,0,25.12,25.52,1724.2,14408.34,79.2,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.228,0.215,-9.678,-0.022,-0.013,0.051,normal_descent,4.15
570.8,1575.59,-6.153,4.925,24.976,4.93,0.75,0.45,15.25,1.27,1.18,0,25.12,25.46,1724.44,14409.59,78.8,5.0,8,descent,nominal,active,0.8,0.15,0.0,0.447,0.038,-9.778,0.011,-0.023,0.069,normal_descent,4.14
