t,alt_agl_m,vz_mps,vx_mps,vy_mps,wind_x_mps,wind_y_mps,wind_z_mps,aoa_deg,roll_deg,yaw_rate_dps,contact_flag,airspeed_mps,ground_speed_mps,pos_x_m,pos_y_m,heading_deg,battery_pct,gps_satellites,phase,system_status,comm_status,lift_coeff,drag_coeff,contact_force_n,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,scenario,ld_ratio
491.05,1806.36,-5.82,2.587,34.947,2.59,7.56,1.05,14.08,14.14,0.67,0,28.24,35.04,978.63,17321.79,85.8,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.287,0.723,-9.789,0.017,-0.041,0.353,crosswind_landing,6.02
491.1,1806.03,-6.617,2.159,35.446,2.16,8.24,1.35,16.33,13.68,5.7,0,28.35,35.51,978.74,17323.56,86.5,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,-0.063,0.777,-10.094,0.012,0.003,0.424,crosswind_landing,5.37
491.15,1805.68,-6.941,2.265,35.867,2.27,8.74,1.53,17.34,12.59,4.03,0,28.42,35.94,978.85,17325.36,86.4,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.364,0.836,-9.984,-0.01,0.002,0.426,crosswind_landing,5.18
491.2,1805.36,-6.437,2.4,35.601,2.4,8.35,2.28,17.74,13.31,3.78,0,28.61,35.68,978.97,17327.14,86.1,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.22,0.817,-10.049,0.059,0.012,0.414,crosswind_landing,5.54
491.25,1805.08,-5.465,2.13,36.11,2.13,8.65,2.11,15.43,14.15,6.15,0,28.49,36.17,979.08,17328.94,86.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.348,0.955,-9.488,0.017,-0.012,0.445,crosswind_landing,6.62
491.3,1804.76,-6.418,1.709,35.686,1.71,8.43,2.06,17.29,13.18,5.34,0,28.54,35.73,979.17,17330.73,87.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.214,0.889,-9.958,0.024,0.005,0.422,crosswind_landing,5.57
491.35,1804.44,-6.507,2.0,35.959,2.0,8.73,2.13,17.6,11.12,2.63,0,28.57,36.01,979.27,17332.52,86.8,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.211,0.98,-10.165,-0.026,-0.012,0.455,crosswind_landing,5.53
491.4,1804.12,-6.411,1.888,35.736,1.89,8.48,1.33,15.86,16.53,3.63,0,28.34,35.79,979.36,17334.31,87.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.259,0.838,-9.762,0.013,-0.011,0.378,crosswind_landing,5.58
491.45,1803.81,-6.071,1.749,35.618,1.75,8.28,1.76,15.99,11.54,2.81,0,28.43,35.66,979.45,17336.09,87.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.216,0.951,-9.812,-0.03,0.001,0.402,crosswind_landing,5.87
491.5,1803.45,-7.385,1.826,35.321,1.83,8.31,1.9,18.98,16.79,3.19,0,28.56,35.37,979.54,17337.86,87.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.216,0.715,-9.498,-0.097,-0.033,0.443,crosswind_landing,4.79
491.55,1803.17,-5.56,2.153,35.536,2.15,8.09,1.99,15.39,15.46,3.93,0,28.46,35.6,979.65,17339.63,86.5,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.096,0.894,-9.918,0.092,-0.013,0.453,crosswind_landing,6.4
491.6,1802.87,-5.899,2.271,35.35,2.27,7.98,2.08,16.25,8.47,6.49,0,28.51,35.42,979.76,17341.4,86.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.344,0.845,-9.52,0.004,-0.024,0.405,crosswind_landing,6.0
491.65,1802.57,-5.978,2.538,35.578,2.54,8.22,2.32,16.88,9.19,5.75,0,28.59,35.67,979.89,17343.18,85.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.282,0.783,-9.952,-0.089,0.006,0.417,crosswind_landing,5.97
491.7,1802.23,-6.84,2.689,35.389,2.69,8.24,1.8,17.65,13.08,2.99,0,28.49,35.49,980.02,17344.95,85.7,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.314,0.809,-9.573,0.13,-0.008,0.45,crosswind_landing,5.19
491.75,1801.92,-6.257,2.464,35.544,2.46,8.25,1.61,16.08,14.4,4.74,0,28.4,35.63,980.14,17346.73,86.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.099,0.797,-9.949,0.024,0.014,0.39,crosswind_landing,5.69
491.8,1801.64,-5.541,2.467,36.579,2.47,9.13,1.83,15.03,11.58,4.83,0,28.42,36.66,980.27,17348.56,86.1,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.239,0.881,-9.819,-0.004,-0.001,0.469,crosswind_landing,6.62
491.85,1801.3,-6.846,2.177,36.59,2.18,9.44,2.18,18.38,15.11,5.52,0,28.61,36.65,980.38,17350.39,86.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.285,0.953,-10.054,0.104,0.027,0.536,crosswind_landing,5.35
491.9,1800.96,-6.849,2.753,36.112,2.75,8.96,1.52,17.12,12.78,5.37,0,28.41,36.22,980.51,17352.19,85.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.212,0.717,-9.748,-0.019,-0.032,0.436,crosswind_landing,5.29
491.95,1800.63,-6.534,2.998,36.446,3.0,9.22,1.72,16.86,13.19,6.8,0,28.45,36.57,980.66,17354.01,85.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.274,0.939,-9.719,0.091,0.009,0.428,crosswind_landing,5.6
492.0,1800.34,-5.712,2.997,37.08,3.0,9.67,1.79,15.31,15.63,4.3,0,28.42,37.2,980.81,17355.87,85.4,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.326,1.072,-9.577,0.004,-0.002,0.531,crosswind_landing,6.51
492.05,1800.0,-6.859,2.83,37.514,2.83,10.37,2.56,19.13,14.96,4.91,0,28.73,37.62,980.96,17357.74,85.7,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.136,0.931,-9.958,0.061,0.02,0.503,crosswind_landing,5.48
492.1,1799.66,-6.764,3.108,37.348,3.11,10.18,1.92,17.73,13.97,4.38,0,28.53,37.48,981.11,17359.61,85.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.199,1.015,-9.745,0.007,-0.039,0.472,crosswind_landing,5.54
492.15,1799.29,-7.445,2.54,36.943,2.54,9.95,1.96,19.22,17.69,7.63,0,28.58,37.03,981.24,17361.46,86.1,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.225,1.086,-9.907,-0.181,0.022,0.516,crosswind_landing,4.97
492.2,1799.03,-5.299,2.361,36.731,2.36,9.24,2.14,15.13,15.59,1.81,0,28.48,36.81,981.36,17363.29,86.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.309,1.058,-9.863,0.01,0.026,0.417,crosswind_landing,6.95
492.25,1798.68,-6.986,2.171,36.136,2.17,9.02,2.33,18.97,12.43,4.6,0,28.67,36.2,981.46,17365.1,86.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.106,0.95,-9.718,-0.064,-0.04,0.473,crosswind_landing,5.18
492.3,1798.32,-7.056,2.116,35.997,2.12,8.9,2.14,18.75,11.17,5.02,0,28.61,36.06,981.57,17366.9,86.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.273,0.951,-9.994,-0.012,-0.031,0.469,crosswind_landing,5.11
492.35,1797.94,-7.664,1.933,35.826,1.93,8.9,1.97,19.69,10.7,5.07,0,28.6,35.88,981.67,17368.69,86.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.006,1.007,-9.822,0.105,0.018,0.499,crosswind_landing,4.68
492.4,1797.66,-5.519,1.885,36.606,1.89,9.15,2.34,15.97,10.19,6.32,0,28.55,36.65,981.76,17370.52,87.1,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.341,0.766,-9.53,0.032,-0.029,0.517,crosswind_landing,6.64
492.45,1797.39,-5.583,1.925,36.683,1.93,9.25,2.45,16.31,14.33,3.06,0,28.59,36.73,981.86,17372.36,87.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.062,0.87,-9.704,0.004,-0.004,0.5,crosswind_landing,6.58
492.5,1797.1,-5.762,2.322,36.986,2.32,9.59,2.62,17.0,15.29,5.31,0,28.65,37.06,981.97,17374.21,86.4,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.12,0.985,-9.746,-0.029,-0.002,0.514,crosswind_landing,6.43
492.55,1796.76,-6.819,2.269,36.862,2.27,9.71,2.89,19.68,12.36,3.39,0,28.84,36.93,982.09,17376.05,86.5,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.318,0.816,-9.836,0.091,0.025,0.517,crosswind_landing,5.42
492.6,1796.44,-6.37,2.051,36.67,2.05,9.4,3.11,19.18,17.51,3.48,0,28.87,36.73,982.19,17377.88,86.8,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.209,0.939,-9.804,0.118,0.002,0.499,crosswind_landing,5.77
492.65,1796.13,-6.098,1.999,36.762,2.0,9.43,3.03,18.47,13.74,2.97,0,28.81,36.82,982.29,17379.72,86.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.18,0.966,-10.026,-0.029,-0.003,0.5,crosswind_landing,6.04
492.7,1795.83,-5.998,1.744,36.174,1.74,8.82,3.18,18.56,11.97,5.42,0,28.85,36.22,982.38,17381.53,87.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.14,1.007,-9.686,0.034,0.012,0.463,crosswind_landing,6.04
492.75,1795.49,-6.771,1.675,36.216,1.67,9.05,3.09,19.96,11.28,5.5,0,28.9,36.25,982.46,17383.34,87.4,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.336,0.895,-9.594,0.053,-0.021,0.505,crosswind_landing,5.35
492.8,1795.16,-6.646,1.403,35.834,1.4,8.63,2.48,18.54,13.54,4.96,0,28.69,35.86,982.53,17385.13,87.8,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.224,0.914,-9.852,0.044,-0.006,0.406,crosswind_landing,5.4
492.85,1794.85,-6.223,1.644,35.774,1.64,8.47,2.55,17.82,19.37,1.81,0,28.67,35.81,982.61,17386.92,87.4,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.258,0.822,-9.585,-0.011,-0.009,0.461,crosswind_landing,5.75
492.9,1794.53,-6.42,2.041,35.667,2.04,8.41,2.61,18.33,9.62,3.62,0,28.71,35.73,982.72,17388.7,86.7,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.258,0.874,-9.863,0.033,-0.002,0.399,crosswind_landing,5.57
492.95,1794.19,-6.771,1.705,35.914,1.71,8.75,2.55,18.95,11.02,5.47,0,28.73,35.95,982.8,17390.5,87.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.232,0.891,-9.517,0.025,0.027,0.416,crosswind_landing,5.31
493.0,1793.85,-6.833,1.715,35.759,1.72,8.61,2.25,18.5,15.86,2.83,0,28.63,35.8,982.89,17392.29,87.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.059,0.991,-9.633,-0.108,-0.003,0.414,crosswind_landing,5.24
493.05,1793.46,-7.754,1.474,35.761,1.47,8.86,1.88,19.69,15.98,4.71,0,28.58,35.79,982.96,17394.08,87.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.204,0.856,-9.695,0.081,-0.018,0.468,crosswind_landing,4.62
493.1,1793.1,-7.169,1.692,35.811,1.69,8.74,1.99,18.69,15.34,6.46,0,28.57,35.85,983.04,17395.87,87.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.14,0.839,-9.985,-0.044,-0.005,0.449,crosswind_landing,5.0
493.15,1792.78,-6.438,1.509,35.236,1.51,7.99,2.13,17.45,11.12,6.81,0,28.56,35.27,983.12,17397.63,87.5,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.331,0.817,-10.071,0.099,0.025,0.465,crosswind_landing,5.48
493.2,1792.46,-6.38,1.284,35.462,1.28,8.2,1.79,16.69,13.32,3.81,0,28.46,35.49,983.18,17399.4,87.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.069,0.839,-10.134,0.068,0.03,0.421,crosswind_landing,5.56
493.25,1792.11,-7.081,1.488,35.225,1.49,8.14,1.6,17.76,11.81,2.42,0,28.45,35.26,983.26,17401.16,87.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.053,0.903,-10.118,-0.046,-0.027,0.358,crosswind_landing,4.98
493.3,1791.78,-6.482,1.488,35.529,1.49,8.29,1.42,16.17,10.31,-2.0,0,28.36,35.56,983.33,17402.94,87.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.161,0.803,-9.828,-0.035,0.011,0.405,crosswind_landing,5.49
493.35,1791.49,-5.904,1.235,35.728,1.23,8.36,0.85,13.86,14.22,6.46,0,28.19,35.75,983.39,17404.73,88.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.2,0.894,-9.434,-0.005,-0.008,0.43,crosswind_landing,6.06
493.4,1791.14,-7.012,0.799,35.281,0.8,8.17,0.92,16.32,12.04,2.43,0,28.25,35.29,983.43,17406.49,88.7,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.168,0.76,-9.92,0.043,0.01,0.423,crosswind_landing,5.03
493.45,1790.83,-6.128,0.395,35.094,0.39,7.77,0.44,13.52,11.59,4.64,0,28.1,35.1,983.45,17408.24,89.4,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.229,0.662,-10.032,-0.038,-0.01,0.376,crosswind_landing,5.73
493.5,1790.55,-5.611,0.617,34.957,0.62,7.52,0.86,13.28,11.07,2.35,0,28.19,34.96,983.49,17409.99,89.0,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.157,0.804,-10.033,-0.048,-0.002,0.426,crosswind_landing,6.23
493.55,1790.24,-6.164,0.183,34.398,0.18,7.08,0.87,14.45,8.9,5.19,0,28.21,34.4,983.49,17411.71,89.7,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.216,0.709,-10.126,0.026,-0.016,0.377,crosswind_landing,5.58
493.6,1789.94,-5.983,-0.096,34.694,-0.1,7.34,0.92,14.17,14.06,5.51,0,28.21,34.69,983.49,17413.45,90.2,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.05,0.747,-9.534,-0.024,-0.022,0.417,crosswind_landing,5.8
493.65,1789.61,-6.598,-0.102,34.8,-0.1,7.59,0.77,15.15,14.79,2.75,0,28.19,34.8,983.48,17415.19,90.2,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.224,0.83,-10.077,0.031,-0.018,0.392,crosswind_landing,5.27
493.7,1789.32,-5.905,-0.199,34.776,-0.2,7.41,0.7,13.56,11.35,2.69,0,28.16,34.78,983.47,17416.93,90.3,5.0,8,descent,nominal,active,0.8,0.18,0.0,-0.002,0.812,-9.737,0.019,-0.036,0.327,crosswind_landing,5.89
493.75,1788.98,-6.822,-0.028,34.506,-0.03,7.35,0.31,14.71,13.12,4.98,0,28.08,34.51,983.47,17418.65,90.0,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.161,0.796,-9.782,0.049,0.002,0.36,crosswind_landing,5.06
493.8,1788.71,-5.457,-0.1,34.982,-0.1,7.52,-0.1,11.03,13.36,3.62,0,27.98,34.98,983.47,17420.4,90.2,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.225,0.681,-9.491,0.047,-0.027,0.327,crosswind_landing,6.41
493.85,1788.4,-6.026,-0.116,34.257,-0.12,6.91,0.11,12.64,13.0,0.93,0,28.02,34.26,983.46,17422.11,90.2,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.183,0.649,-9.654,0.037,0.021,0.397,crosswind_landing,5.69
493.9,1788.08,-6.475,0.11,34.39,0.11,7.15,0.19,13.75,11.88,3.2,0,28.05,34.39,983.47,17423.83,89.8,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.231,0.605,-9.753,-0.094,-0.029,0.371,crosswind_landing,5.31
493.95,1787.73,-7.062,0.644,35.019,0.64,7.92,-0.02,14.58,11.12,5.96,0,28.0,35.02,983.5,17425.58,88.9,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.13,0.685,-9.555,0.011,-0.015,0.403,crosswind_landing,4.96
494.0,1787.39,-6.751,0.867,35.559,0.87,8.39,0.01,13.97,12.89,7.59,0,28.0,35.57,983.54,17427.36,88.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.271,0.758,-9.765,-0.009,0.015,0.449,crosswind_landing,5.27
494.05,1787.06,-6.546,1.411,35.629,1.41,8.4,0.14,13.8,11.46,5.54,0,28.03,35.66,983.61,17429.14,87.7,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.205,0.802,-9.849,0.055,-0.012,0.435,crosswind_landing,5.45
494.1,1786.75,-6.339,1.046,35.921,1.05,8.65,0.34,13.75,13.08,5.89,0,28.08,35.94,983.67,17430.94,88.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.202,0.948,-9.886,-0.028,0.023,0.404,crosswind_landing,5.67
494.15,1786.4,-6.898,1.292,35.689,1.29,8.55,0.01,14.27,14.38,1.14,0,28.0,35.71,983.73,17432.72,87.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.194,0.835,-9.878,0.016,0.051,0.438,crosswind_landing,5.18
494.2,1786.07,-6.577,0.935,35.878,0.93,8.66,-0.11,13.36,10.3,4.61,0,27.97,35.89,983.78,17434.52,88.5,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.275,0.823,-9.914,0.078,-0.004,0.471,crosswind_landing,5.46
494.25,1785.71,-7.321,0.56,35.319,0.56,8.29,0.52,16.18,11.58,7.44,0,28.14,35.32,983.81,17436.28,89.1,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.189,0.759,-9.8,-0.007,0.0,0.405,crosswind_landing,4.82
494.3,1785.37,-6.647,0.665,35.572,0.66,8.37,-0.28,13.17,8.78,4.3,0,27.93,35.58,983.84,17438.06,88.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.181,0.743,-9.555,0.081,0.001,0.405,crosswind_landing,5.35
494.35,1785.08,-5.921,0.654,36.399,0.65,9.03,-0.68,10.85,12.75,3.13,0,27.86,36.41,983.87,17439.88,89.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.132,0.828,-9.746,-0.025,-0.018,0.463,crosswind_landing,6.15
494.4,1784.77,-6.243,0.65,36.298,0.65,9.0,-1.17,10.53,16.29,4.63,0,27.76,36.3,983.9,17441.7,89.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.285,0.924,-9.818,-0.003,0.031,0.493,crosswind_landing,5.81
494.45,1784.42,-6.877,0.496,35.905,0.5,8.76,-1.44,11.33,11.78,3.51,0,27.68,35.91,983.93,17443.49,89.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.134,0.927,-10.122,0.052,0.007,0.472,crosswind_landing,5.22
494.5,1784.13,-5.892,0.514,36.276,0.51,8.9,-0.98,10.18,11.74,5.59,0,27.81,36.28,983.95,17445.31,89.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.374,0.89,-9.658,-0.073,0.023,0.436,crosswind_landing,6.16
494.55,1783.84,-5.677,-0.081,36.364,-0.08,8.95,-0.88,9.93,13.85,1.99,0,27.84,36.36,983.95,17447.12,90.1,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.241,0.842,-9.957,-0.006,0.038,0.432,crosswind_landing,6.4
494.6,1783.54,-6.159,0.531,36.276,0.53,8.96,-1.17,10.36,13.87,4.6,0,27.77,36.28,983.98,17448.94,89.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.315,0.825,-10.205,-0.037,-0.002,0.462,crosswind_landing,5.89
494.65,1783.25,-5.691,1.06,35.591,1.06,8.18,-1.43,8.83,12.67,4.62,0,27.74,35.61,984.03,17450.72,88.3,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.095,0.846,-10.033,0.026,-0.019,0.367,crosswind_landing,6.26
494.7,1782.94,-6.258,1.499,35.43,1.5,8.14,-1.17,10.56,12.93,3.22,0,27.76,35.46,984.1,17452.49,87.6,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.077,0.761,-9.821,0.024,-0.005,0.444,crosswind_landing,5.67
494.75,1782.61,-6.462,1.932,35.676,1.93,8.43,-1.0,11.33,12.5,5.38,0,27.79,35.73,984.2,17454.27,86.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.305,0.803,-9.975,-0.017,-0.011,0.42,crosswind_landing,5.53
494.8,1782.29,-6.503,2.03,35.883,2.03,8.65,-0.43,12.56,14.24,3.28,0,27.9,35.94,984.3,17456.07,86.8,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.061,0.867,-9.221,-0.02,0.009,0.465,crosswind_landing,5.53
494.85,1781.97,-6.429,1.951,36.163,1.95,8.91,0.04,13.35,12.0,5.26,0,28.01,36.22,984.4,17457.87,86.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.21,0.988,-9.937,-0.036,-0.034,0.478,crosswind_landing,5.63
494.9,1781.64,-6.614,2.399,36.43,2.4,9.22,0.19,14.04,16.98,2.61,0,28.05,36.51,984.52,17459.7,86.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.166,0.835,-9.914,0.002,-0.006,0.454,crosswind_landing,5.52
494.95,1781.29,-6.88,2.077,36.409,2.08,9.27,0.16,14.55,7.81,1.58,0,28.04,36.47,984.62,17461.52,86.7,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.294,0.892,-9.897,-0.045,0.002,0.499,crosswind_landing,5.3
495.0,1780.99,-6.155,1.665,36.492,1.66,9.18,0.39,13.47,19.87,6.57,0,28.09,36.53,984.71,17463.34,87.4,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.284,0.845,-9.906,0.092,0.013,0.43,crosswind_landing,5.94
495.05,1780.65,-6.79,2.381,36.036,2.38,8.87,0.65,15.31,12.07,5.64,0,28.16,36.11,984.83,17465.14,86.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.313,0.964,-10.051,-0.052,0.017,0.405,crosswind_landing,5.32
495.1,1780.32,-6.481,1.957,35.872,1.96,8.63,0.55,14.47,13.03,3.07,0,28.13,35.93,984.92,17466.94,86.9,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.331,1.074,-10.172,0.02,0.034,0.399,crosswind_landing,5.54
495.15,1780.01,-6.281,1.704,35.312,1.7,8.03,0.85,14.64,9.68,2.82,0,28.2,35.35,985.01,17468.7,87.2,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.3,0.848,-9.611,0.028,-0.012,0.39,crosswind_landing,5.63
495.2,1779.67,-6.73,1.389,34.741,1.39,7.56,0.91,15.71,12.74,2.34,0,28.23,34.77,985.08,17470.44,87.7,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.299,0.682,-9.66,-0.024,0.033,0.386,crosswind_landing,5.17
495.25,1779.36,-6.303,1.777,34.806,1.78,7.52,0.93,14.84,16.62,1.69,0,28.22,34.85,985.17,17472.18,87.1,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.134,0.673,-9.682,0.06,0.011,0.393,crosswind_landing,5.53
495.3,1779.03,-6.465,1.23,34.159,1.23,6.92,1.25,15.82,11.59,2.3,0,28.32,34.18,985.23,17473.89,87.9,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.165,0.733,-10.155,0.1,-0.006,0.335,crosswind_landing,5.29
495.35,1778.71,-6.521,0.986,34.441,0.99,7.21,1.32,16.06,8.88,1.76,0,28.34,34.46,985.28,17475.61,88.4,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.325,0.774,-9.809,0.013,0.029,0.4,crosswind_landing,5.28
495.4,1778.42,-5.805,0.836,34.916,0.84,7.52,1.55,15.03,12.9,5.85,0,28.36,34.93,985.32,17477.36,88.6,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.173,0.775,-9.935,-0.12,0.008,0.384,crosswind_landing,6.02
495.45,1778.11,-6.225,0.755,34.915,0.75,7.62,1.57,15.94,12.14,3.18,0,28.39,34.92,985.36,17479.1,88.8,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.181,0.73,-9.779,0.015,0.01,0.387,crosswind_landing,5.61
495.5,1777.8,-6.13,0.718,34.943,0.72,7.62,1.65,15.89,12.59,3.97,0,28.41,34.95,985.39,17480.85,88.8,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.412,0.771,-9.765,0.02,-0.012,0.424,crosswind_landing,5.7
495.55,1777.46,-6.797,0.809,34.602,0.81,7.44,1.22,16.44,11.5,1.59,0,28.32,34.61,985.43,17482.58,88.7,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.24,0.674,-9.804,-0.035,0.009,0.374,crosswind_landing,5.09
495.6,1777.16,-5.988,0.869,34.564,0.87,7.21,1.12,14.57,7.97,4.23,0,28.26,34.58,985.48,17484.31,88.6,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.206,0.821,-9.958,0.04,0.012,0.41,crosswind_landing,5.77
495.65,1776.84,-6.377,0.888,34.452,0.89,7.19,1.33,15.78,7.02,3.71,0,28.33,34.46,985.52,17486.03,88.5,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.176,0.683,-9.607,-0.049,-0.045,0.39,crosswind_landing,5.4
495.7,1776.52,-6.401,1.622,34.69,1.62,7.43,1.43,16.02,13.1,3.91,0,28.36,34.73,985.6,17487.76,87.3,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.162,0.644,-9.877,-0.114,-0.021,0.428,crosswind_landing,5.43
495.75,1776.17,-6.94,1.542,34.932,1.54,7.81,1.15,16.61,11.75,1.5,0,28.31,34.97,985.68,17489.51,87.5,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.152,0.789,-9.705,-0.084,-0.028,0.329,crosswind_landing,5.04
495.8,1775.85,-6.509,1.796,34.824,1.8,7.59,0.39,14.22,9.65,1.55,0,28.09,34.87,985.77,17491.25,87.0,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.178,0.7,-9.658,-0.001,-0.02,0.416,crosswind_landing,5.36
495.85,1775.53,-6.422,2.193,34.578,2.19,7.32,0.55,14.34,12.6,4.89,0,28.13,34.65,985.88,17492.98,86.4,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.261,0.728,-9.773,-0.001,0.014,0.349,crosswind_landing,5.4
495.9,1775.26,-5.25,2.662,34.914,2.66,7.41,0.23,11.27,13.52,2.78,0,28.04,35.02,986.01,17494.73,85.6,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.25,0.783,-9.93,-0.029,-0.011,0.421,crosswind_landing,6.67
495.95,1774.95,-6.335,2.322,34.65,2.32,7.38,-0.0,13.07,13.77,3.59,0,28.0,34.73,986.13,17496.46,86.2,5.0,8,descent,nominal,active,0.8,0.18,0.0,0.121,0.75,-9.888,-0.021,0.008,0.355,crosswind_landing,5.48
496.0,1774.58,-7.334,1.513,35.1,1.51,8.08,-0.17,14.85,13.27,4.68,0,27.96,35.13,986.2,17498.21,87.5,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.146,0.932,-9.637,-0.061,0.023,0.413,crosswind_landing,4.79
496.05,1774.23,-6.985,1.848,35.133,1.85,8.02,0.1,14.65,10.29,4.85,0,28.03,35.18,986.3,17499.97,87.0,5.0,8,descent,wind_warning,active,0.8,0.18,0.0,0.296,0.979,-9.88,-0.039,0.006,0.413,crosswind_landing,5.04
